65065755	13	t	251621	2011-07-08 20:37:24	8669993		0101000020E6100000DB47B8DAD40A23400DF26904D1B64940
65065755	14	t	161619	2011-07-24 09:58:59	8814443		0101000020E610000091AADCFA9F0A2340743F4C67CCB64940
65065759	15	t	251621	2011-07-08 20:37:24	8669993		0101000020E6100000CF8F1A6E1BFD2240E6C06158B4BB4940
65065759	16	t	161619	2011-07-24 09:58:59	8814443		0101000020E61000000B79A97DDFFC224029BC5F60B1BB4940
65065763	40	t	251621	2011-07-08 20:37:24	8669993		0101000020E6100000AA94E876402F2340CB36CBC05CBF4940
65065763	41	t	161619	2011-07-24 09:58:59	8814443		0101000020E6100000E814E467232F234036E03D5123BF4940
65806497	11	t	251621	2011-07-08 20:37:15	8669993		0101000020E610000036FAE29C2219234029BC5F60B1B44940
65806497	12	t	161619	2011-07-24 09:58:59	8814443		0101000020E61000005A96F9580B1923402EB4CE5378B44940
65806503	12	t	251621	2011-07-08 20:37:16	8669993		0101000020E610000076BDD98B0D1E2340DF509DB3AAB34940
65806503	13	t	161619	2011-07-24 09:58:59	8814443		0101000020E61000009A59F047F61D2340260A88A471B34940
65806508	9	t	251621	2011-07-08 20:37:16	8669993		0101000020E6100000F69782DA142C2340ABA56F88A7B44940
65806508	10	t	161619	2011-07-24 09:58:59	8814443		0101000020E6100000ACFAA6FADF2B234082A2C38DA5B44940
65806514	11	t	251621	2011-07-08 20:37:16	8669993		0101000020E6100000F9C264AA60202340A627D1370EB44940
65806514	12	t	161619	2011-07-24 09:58:59	8814443		0101000020E61000001C5F7B664920234082A09229D5B34940
65806519	9	t	251621	2011-07-08 20:37:16	8669993		0101000020E6100000299F7994A5412340124020860CB94940
65806519	10	t	161619	2011-07-24 09:58:59	8814443		0101000020E61000001FEE34E37E4123408EE1FB2CE0B84940
65815064	10	t	251621	2011-07-08 20:37:19	8669993		0101000020E6100000AD527AA69708234050DD0143FBB74940
65815064	11	t	161619	2011-07-24 09:58:59	8814443		0101000020E61000001351A79773082340E0D8582EC0B74940
