49483214	4543	2009-04-01 04:12:55	W	32718106	1	CREATE	t	t	t	\N	0102000020E61000001D000000053411363C5D3540B6DB2E34D7AD4940EA78CC40655C35409A2A1895D4AD4940DC114E0B5E5C3540280F0BB5A6AD49404FB4AB90F25B3540367689EAADAD494097E7C1DD595B354021EA3E00A9AD4940B3EF8AE07F5B35409357E71890AD4940EC17EC866D5B35402961A6ED5FAD4940FB0AD28C455B35408C84B69C4BAD4940ED2FBB270F5B35400C76C3B645AD49407A8D5DA27A5B3540F7E978CC40AD4940075F984C155C3540A210018750AD4940DC114E0B5E5C354077F86BB246AD4940F9A57EDE545C354070B6B9313DAD49404E2844C0215C3540E240481630AD49405E33F9669B5B35403012DA722EAD49405DA79196CA5B3540F775E09C11AD49404E2844C0215C3540B0C91AF510AD49404E2844C0215C354029D027F224AD4940CE1E6805865C354030F5F3A622AD4940213CDA38625D3540BFF6CC9200AD4940BEDEFDF15E5D35407FA99F3715AD49407789EAAD815D35408D101E6D1CAD494085F068E3885D354085251E5036AD494013D55B035B5D354045D8F0F44AAD4940BD8C62B9A55D35402961A6ED5FAD4940931D1B81785D3540DAACFA5C6DAD49404CC8073D9B5D3540B7F3FDD478AD4940F7065F984C5D3540EF8FF7AA95AD4940053411363C5D3540B6DB2E34D7AD4940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368089423,368089441,368089440,368089426,368089427,368089361,368089360,368089363,368089362,368089449,368089448,368089359,368089358,368089549,368089548,368089551,368089550,368089545,368089544,368089364,368089365,368089409,368089408,368089543,368089542,368089405,368089404,368089356,368089423}	\N	\N	\N	\N	\N
49483213	4543	2009-04-01 04:12:53	W	32718098	1	CREATE	t	t	t	\N	0102000020E61000000800000049A297512CDF344078103B53E8E0494090C2F5285CDF34403815A930B6E04940577DAEB662DF344006BB61DBA2E0494010B4024356DF34407120240B98E04940944DB9C2BBDC3440D656EC2FBBDF49405C035B2558DC3440EC6E9EEA90DF4940C2340C1F11DB34400A336DFFCADE4940EECEDA6D17DA344044E21E4B1FDE4940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/inne.drogi.txt)", "highway"=>"residential"	\N	{368133191,368130354,368133189,368133205,368133190,368133203,368133187,368126841}	\N	\N	\N	\N	\N
49483212	4543	2009-04-01 04:12:44	W	32718078	1	CREATE	t	t	t	\N	0102000020E6100000020000006497A8DE1A183540DB334B02D4B449409C508880431835404D158C4AEAB44940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.ulice.txt)", "highway"=>"residential"	\N	{368082519,368082520}	\N	\N	\N	\N	\N
49483211	4543	2009-04-01 04:11:59	W	32718001	1	CREATE	t	t	t	\N	0102000020E610000002000000A7E8482EFFF1344034F9669B1BD34940273108AC1CF23440F437A11001D34940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/BIALOBRZEGI.ulice.txt)", "highway"=>"residential"	\N	{368126273,368126250}	\N	\N	\N	\N	\N
49483210	4543	2009-04-01 04:11:53	W	32717993	1	CREATE	t	t	t	\N	0102000020E61000000E000000639CBF09859035404FB4AB90F2AB49402CBCCB457C8F3540C85EEFFE78AB4940838B1535988E3540D84CBED9E6AA4940F67F0EF3E58D35409261156F64AA494032207BBDFB8B3540A2F31ABB44A9494079AF5A99F08B35400C59DDEA39A94940A48D23D6E28B354031B610E4A0A84940DD5ED218AD8B3540B13385CE6BA849404FAF9465888B3540871BF0F961A84940C2A8A44E408B3540C7F484251EA8494089EFC4AC178B3540C863062AE3A74940D127F224E98A35401E8F19A88CA74940D1967329AE8A3540338AE59656A749409AD36531B18935402E78D15790A64940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/inne.drogi.txt)", "highway"=>"tertiary"	\N	{368135365,368130303,368130317,368128367,368128363,368130166,368130304,368130323,368129724,368130319,368128359,368128365,368128436,368131102}	\N	\N	\N	\N	\N
49483209	4543	2009-04-01 04:11:42	W	32717975	1	CREATE	t	t	t	\N	0102000020E610000004000000DD63E94317AC354018B7D100DE964940D908C4EBFAAD35403B014D840D9749403C6BB75D68AE354002D9EBDD1F974940EC866D8B32B335404FB4AB90F2974940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/inne.drogi.txt)", "highway"=>"residential"	\N	{368137590,368131212,368131174,368131172}	\N	\N	\N	\N	\N
49483208	4543	2009-04-01 04:11:39	W	32717971	1	CREATE	t	t	t	\N	0102000020E61000000C00000040DEAB5626F4344009556AF640D34940331B649291F334406553AEF02ED34940B441261939F334406636C82423D34940D1967329AEF23440E60AEF7211D349407C6649809AF2344034DC80CF0FD34940273108AC1CF23440F437A11001D349403641D47D00F23440B4B0A71DFED24940458655BC91F13440FB3F87F9F2D249401B69A9BC1DF13440D84CBED9E6D24940C7681D554DF03440666B7D91D0D249408ECC237F30F0344026E4839ECDD249403B70CE88D2EE3440755E6397A8D24940	\N	"name"=>"Kościelna", "source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/BIALOBRZEGI.ulice.txt)", "highway"=>"tertiary"	\N	{368126252,368126254,368126253,368126248,368126247,368126250,368126249,368126243,368126242,368126246,368126245,368126239}	\N	\N	\N	\N	\N
49483207	4543	2009-04-01 04:11:33	W	32717966	1	CREATE	t	t	t	\N	0102000020E6100000810000004F232D95B75B354075417DCB9CAE49404F232D95B75B3540D13FC1C58AAE4940B2852007255C3540917EFB3A70AE4940F9DF4A766C5C3540FC3A70CE88AE4940F853E3A59B5C354091B8C7D287AE494095F6065F985C3540D847A7AE7CAE4940CE3B4ED1915C3540AE122C0E67AE49403F3A75E5B35C3540EE7C3F355EAE4940DB6D179AEB5C35407CD5CA845FAE494086B18520075D35403C31EBC550AE4940E9D9ACFA5C5D3540C364AA6054AE49404DA60A46255D35404A0C022B87AE4940680586AC6E5D3540BCB376DB85AE4940BE5296218E5D3540607B664980AE49402098A3C7EF5D35408A7615527EAE49403CF71E2E395E354012363CBD52AE4940D82AC1E2705E35400A2E56D460AE4940BC3FDEAB565E35407C0F971C77AE4940F4C308E1D15E3540E04F8D976EAE49404AD74CBED95E354052DA1B7C61AE4940755E6397A85E35407CD5CA845FAE4940F46C567DAE5E354012363CBD52AE49403B014D840D5F354052BD35B055AE494010069E7B0F5F354060419AB168AE4940738577B9885F3540E032A7CB62AE49401E8F19A88C5F3540994C158C4AAE494064E94317D45F354059C51B9947AE4940BADFA128D05F35402E90A0F831AE494056F65D11FC5F3540598B4F0130AE494000E31934F45F3540605969520AAE4940D55B035B2560354019ADA3AA09AE49400057B2632360354036CD3B4ED1AD49402AE8F692C660354013F758FAD0AD4940A930B610E46035403D0FEECEDAAD494054008C67D0603540217BBDFBE3AD49402AAE2AFBAE6035400B0C59DDEAAD4940293FA9F6E9603540BD74931804AE49409B030473F46035408B8EE4F21FAE49407F350708E66035403DDA38622DAE4940D4484BE5ED603540FD6F253B36AE49402AAE2AFBAE60354059C51B9947AE49408DEE2076A660354012DF89592FAE4940F280B22957603540E7E3DA5031AE4940F280B2295760354027DF6C7363AE49408ED13AAA9A6035403C31EBC550AE49408EB454DE8E60354020F46C567DAE49404777103B5360354098C0ADBB79AE49407272BF43516035402E78D15790AE4940A94D9CDCEF6035404A29E8F692AE4940FF60E0B9F760354027C286A757AE49409B5AB6D6176135409969FB5756AE4940C6387F130A613540CB4FAA7D3AAE4940E1B4E0455F613540B5A679C729AE4940378E588B4F613540AE122C0E67AE49407D3F355EBA613540F5BEF1B567AE49401AE25817B76135400A68226C78AE4940FC8C0B074262354018CFA0A17FAE49408A247A19C5623540D105F52D73AE49408A247A19C562354020F46C567DAE4940DD7BB8E4B8633540EEB60BCD75AE4940337216F6B463354018CFA0A17FAE4940F9BD4D7FF6633540A7272CF180AE4940F98381E7DE633540E6E8F17B9BAE49405D50DF32A7633540E6E8F17B9BAE4940882EA86F996335405FEFFE78AFAE4940F9A067B3EA633540BC0A293FA9AE49404D840D4FAF6435404A29E8F692AE4940F8AA9509BF64354083E2C798BBAE4940BFF6CC9200653540D1B359F5B9AE494030BB270F0B65354011751F80D4AE4940BF654E97C56435400A5053CBD6AE4940EA7DE36BCF6435401F166A4DF3AE4940DCF4673F52643540D8868A71FEAE494087FE092E566435405119FF3EE3AE4940C095ECD8086435403B8DB454DEAE49406C26DF6C73633540585BB1BFECAE4940C1FF56B263633540831C9430D3AE4940EC34D25279633540CAAB730CC8AE49406C43C5387F63354098512CB7B4AE4940ECA353573E633540E622BE13B3AE494050E449D235633540CA8E8D40BCAE4940C34CDBBFB262354026016A6AD9AE49408B71FE2614623540B459F5B9DAAE4940E04A766C04623540433EE8D9ACAE49407D3F355EBA61354058CA32C4B1AE494044FAEDEBC06135408A247A19C5AE49407EE882FA9661354051DF32A7CBAE4940F246E6913F6035406DAD2F12DAAE494064062AE3DF5F3540B459F5B9DAAE494073DC291DAC5F35405136E50AEFAE4940E71DA7E8485E35401FF98381E7AE4940E71DA7E8485E354082734694F6AE494020D26F5F075E35403BC780ECF5AE494076C8CD70035E3540C9022670EBAE49403D66A032FE5D3540DFFDF15EB5AE4940A0FD4811195E354098512CB7B4AE4940E700C11C3D5E354098512CB7B4AE49408351499D805E35406D567DAEB6AE49409F76F86BB25E354058CA32C4B1AE49404A9D8026C25E35408A247A19C5AE4940BBF2599E075F3540111E6D1CB1AE494066FCFB8C0B5F35408A7615527EAE494074982F2FC05E3540FC3A70CE88AE4940F4893C49BA5E35409F5912A0A6AE49405890662C9A5E35406E1CB1169FAE4940032670EB6E5E3540EE0DBE3099AE494020EF552B135E3540EE0DBE3099AE4940AFB6627FD95D35402670EB6E9EAE494068791EDC9D5D354011018750A5AE494068791EDC9D5D35409F76F86BB2AE494084640113B85D3540D1B359F5B9AE4940F6B9DA8AFD5D3540DFFDF15EB5AE494076C8CD70035E3540C9022670EBAE49400473F4F8BD5D35405136E50AEFAE49405A8638D6C55D35405709168733AF4940933A014D845D3540427DCB9C2EAF4940683F5244865D35402DB7B41A12AF4940CCEEC9C3425D3540D09B8A5418AF494077BE9F1A2F5D3540D84CBED9E6AE494014799274CD5C35401192054CE0AE4940145CACA8C15C354011751F80D4AE4940316475ABE75C35403B70CE88D2AE4940B08F4E5DF95C354083FFAD64C7AE4940DB6D179AEB5C35409F76F86BB2AE4940EA4317D4B75C354075417DCB9CAE494078280AF4895C3540DFFDF15EB5AE49405C035B25585C3540D1B359F5B9AE4940DC9DB5DB2E5C3540E7CB0BB08FAE49404F232D95B75B354075417DCB9CAE4940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368116945,368089422,368089421,368089420,368089451,368089450,368089266,368089262,368089447,368089446,368089445,368089444,368089443,368089442,368089250,368089248,368089439,368089438,368089437,368089436,368089394,368089395,368089392,368089393,368089475,368089474,368089388,368089389,368089594,368089595,368089592,368089593,368089483,368089482,368089599,368089601,368089606,368089607,368089604,368089605,368089557,368089556,368089608,368089609,368089478,368089479,368089476,368089477,368089565,368089564,368089480,368089481,368089554,368089555,368089552,368089553,368089558,368089559,368089373,368089372,368089370,368089371,368089368,368089369,368089366,368089367,368089381,368089380,368089378,368089379,368089376,368089377,368089374,368089375,368089466,368089467,368089386,368089387,368089384,368089385,368089382,368089383,368089458,368089459,368091266,368091265,368091375,368091376,368091373,368091374,368091256,368091255,368091377,368116848,368091378,368091495,368091496,368091493,368091494,368091387,368091388,368091498,368091497,368091487,368091488,368091485,368091486,368091380,368091379,368116904,368116903,368116849,368116848,368116891,368116885,368091499,368091500,368116952,368116951,368116854,368116855,368116852,368116853,368116950,368116949,368116839,368116838,368116946,368116945}	\N	\N	\N	\N	\N
49483206	4543	2009-04-01 04:11:31	W	32717960	1	CREATE	t	t	t	\N	0102000020E61000000200000014D044D8F07C35407E74EACA67D54940CC0BB08F4E7D35403ED00A0C59D54940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/inne.drogi.txt)", "highway"=>"track"	\N	{368130858,368130744}	\N	\N	\N	\N	\N
49483205	4543	2009-04-01 04:11:28	W	32717957	1	CREATE	t	t	t	\N	0102000020E61000000A0000003A234A7B837F3540F45487DC0CB749409E8026C2867F3540DD989EB0C4B7494065C746205E7F3540DD989EB0C4B749403B58FFE7307F3540B3EF8AE07FB7494077A6D0798D7D3540083D9B559FB74940132C0E677E7D3540FA9B508880B74940B05A99F04B7D354001A4367172B74940CD920035B57C3540EC51B81E85B749405B25581CCE7C354057B77A4E7AB749403A234A7B837F3540F45487DC0CB74940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368089430,368091312,368091311,368091159,368091158,368091169,368091168,368091310,368091309,368089430}	\N	\N	\N	\N	\N
49483204	4543	2009-04-01 04:11:16	W	32717941	1	CREATE	t	t	t	\N	0102000020E610000006000000D2A92B9FE5E13440221FF46C56E14940C61B9947FEE03440290AF4893CE1494063D68BA19CE034405B0D897B2CE14940BB66F2CD36DF34404D89247A19E14940ADE28DCC23DF34407108556AF6E0494049A297512CDF344078103B53E8E04940	\N	"name"=>"Długowola", "source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/inne.drogi.txt)", "highway"=>"residential", "addr:city"=>"Długowola"	\N	{368127184,368133200,368133204,368130483,368130588,368133191}	\N	\N	\N	\N	\N
49483203	4543	2009-04-01 04:11:13	W	32717937	1	CREATE	t	t	t	\N	0102000020E610000031000000F98898124964354070F085C954AD4940419FC893A46335409357E71890AD49405036E50AEF62354037E50AEF72AD49403468E89FE0623540A1A17F828BAD49406EDDCD531D62354076E09C11A5AD4940365EBA490C6235407E3A1E3350AD49407FFB3A70CE60354006DD5ED218AD4940FF092E56D460354029ED0DBE30AD49408DEE2076A66035405B47551344AD4940E370E6577360354045D8F0F44AAD4940D5B2B5BE48603540E913799274AD494039454772F95F35400CCD751A69AD49401D9430D3F65F3540B05A99F04BAD4940BAA5D590B85F354070F085C954AD4940F30703CFBD5F35408599B67F65AD494049DC63E9435F3540B7B9313D61AD4940906B43C5385F3540DB722EC555AD49402D6002B7EE5E35405A9E077767AD494003F1BA7EC15E3540E27A14AE47AD4940904E5DF92C5F3540F7CC920035AD49402C2B4D4A415F3540DBC4C9FD0EAD4940029F1F46085F35409B5AB6D617AD494066DF15C1FF5E3540A2629CBF09AD49409FB0C403CA5E3540E92B483316AD49405AC0046EDD5D35409BC937DBDCAC494020D26F5F075E3540B11BB62DCAAC494092ED7C3F355E35403F912749D7AC4940E71DA7E8485E35409BAC510FD1AC49406688635DDC5E35400686AC6EF5AC4940D7A3703D0A5F3540A20BEA5BE6AC4940E544BB0A295F35407F52EDD3F1AC4940AC90F2936A5F3540E275FD82DDAC494010B40243565F3540062FFA0AD2AC4940E5F21FD26F5F3540B11BB62DCAAC494056BC9179E45F3540A20BEA5BE6AC49404933164D675F35401B2FDD2406AD4940E5F21FD26F5F3540302FC03E3AAD4940ABECBB22F85F3540E982FA9639AD4940399CF9D51C60354046813E9127AD49402BFBAE08FE5F3540DBC4C9FD0EAD49409DF9D51C20603540B8D100DE02AD49408F3BA583F55F35402237C30DF8AC49408D62B9A5D5603540F185C954C1AC4940D09B8A54186335403E3F8C101EAD4940ED9E3C2CD4623540B05A99F04BAD4940427DCB9C2E6335407E5704FF5BAD4940DE59BBED42633540B7627FD93DAD49404148163081633540BE6A65C22FAD4940F98898124964354070F085C954AD4940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368116900,368116902,368090976,368090977,368116872,368116879,368116871,368116870,368116869,368116868,368116866,368116867,368116864,368116865,368116830,368116831,368116828,368116829,368116826,368116827,368116824,368116825,368091447,368091448,368091445,368091446,368116818,368116819,368091460,368091459,368116834,368116835,368091456,368091455,368091450,368091449,368116844,368116845,368116948,368116947,368116833,368116832,368116846,368116847,368116836,368116837,368116939,368116940,368116900}	\N	\N	\N	\N	\N
49483202	4543	2009-04-01 04:10:57	W	32717913	1	CREATE	t	t	t	\N	0102000020E610000004000000E275FD82DDF034405EF415A419D349400DAB7823F3F034402D9ACE4E06D3494037C30DF8FCF034403BE466B801D349401B69A9BC1DF13440D84CBED9E6D24940	\N	"name"=>"Ogrodowa", "source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/BIALOBRZEGI.ulice.txt)", "highway"=>"residential"	\N	{368126272,368126266,368126265,368126242}	\N	\N	\N	\N	\N
49483201	4543	2009-04-01 04:10:19	W	32717865	1	CREATE	t	t	t	\N	0102000020E610000006000000999EB0C4031235407C2C7DE882E249401A51DA1B7C1135408A93FB1D8AE24940462575029A1035403C6BB75D68E24940F1F44A5986103540F584251E50E24940EF940ED6FF113540E0DBF4673FE24940999EB0C4031235407C2C7DE882E24940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368116536,368116505,368116510,368116526,368116527,368116536}	\N	\N	\N	\N	\N
49483200	4543	2009-04-01 04:10:04	W	32717848	1	CREATE	t	t	t	\N	0102000020E61000001C000000102384471B073540F5DBD78173E24940EB56CF49EF033540704221020EE149408C4F01309E0135407E91D09673E14940E1D1C6116B013540CDB4FD2B2BE1494062670A9DD70035407099D36531E149402A05DD5ED2003540A29C685721E149404512BD8C620135403F22A64412E14940623255302A013540AAF6E978CCE0494054573ECBF300354014799274CDE049409BE61DA7E8003540713D0AD7A3E04940A9A44E4013013540BF0E9C33A2E04940E275FD82DD003540C7116BF129E04940618E1EBFB70135408F75711B0DE049405EDC4603780335403F912749D7E04940AE4CF8A57E0635406B4DF38E53E04940FE2B2B4D4A093540B64AB0389CE149406FD8B628B3093540C59448A297E14940609335EA210A3540A18499B67FE1494060419AB1680A35402F17F19D98E149403624EEB1F40935408481E7DEC3E14940289B728577093540D9EBDD1FEFE149400CCD751A690935405917B7D100E24940E25D2EE23B0935402FFF21FDF6E14940F1A2AF20CD08354044A852B307E24940462575029A083540FD523F6F2AE24940B9C7D2872E08354060B01BB62DE2494073BF4351A0073540F5A10BEA5BE24940102384471B073540F5DBD78173E24940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368116411,368116537,368116247,368116246,368116348,368116347,368116219,368116220,368116248,368116249,368116538,368116539,368118435,368118436,368118429,368118430,368118480,368118479,368118473,368118474,368116414,368116413,368116283,368116282,368118471,368118472,368116412,368116411}	\N	\N	\N	\N	\N
49483199	4543	2009-04-01 04:09:55	W	32717838	1	CREATE	t	t	t	\N	0102000020E610000016000000CC7F48BF7D553540DFE00B93A9C64940AB9A20EA3E58354091D5AD9E93C64940391092054C583540910F7A36ABC64940721B0DE02D5835405F0CE544BBC64940AB2688BA0F583540CA71A774B0C64940D6CA845FEA57354051A5660FB4C649400EA14ACD1E58354089D2DEE00BC749401D5A643BDF573540FB7953910AC749400FD6FF39CC573540BBB88D06F0C64940BA4E232D9557354089981249F4C649402C4833164D573540C32FF5F3A6C6494066DF15C1FF563540986E1283C0C64940AE2F12DA725635402675029A08C7494011C7BAB88D5635403B92CB7F48C74940D9D30E7F4D563540DE76A1B94EC74940757632384A563540FBEDEBC039C7494012DF89592F563540894677103BC749403DDA38622D56354050C763062AC749408469183E22563540F4AB394030C74940E8A4F78DAF5535402D0E677E35C749405A2F8672A2553540026553AEF0C64940CC7F48BF7D553540DFE00B93A9C64940	\N	"source"=>"http://ump.waw.pl/ retrieved 14:34:48 03/30/09 (UMP-Radom/src/RADOM.zielone.txt)", "natural"=>"wood"	\N	{368124437,368124961,368124960,368124968,368124967,368124116,368124122,368124080,368124084,368124668,368124669,368124156,368124166,368124648,368124651,368124626,368124635,368124439,368124438,368124432,368124431,368124437}	\N	\N	\N	\N	\N
