336061472	1	t	72020	2009-01-24 20:22:13	832160		0101000020E6100000C6089744AC8C32409144D4E9E5F04840
336061472	2	t	17615	2009-05-02 17:17:21	1051132		0101000020E6100000123E4ADBAE8C324032B2648EE5F04840
388986647	1	t	17615	2009-05-02 17:17:12	1051132		0101000020E6100000636B6C65788C324066F9BA0CFFF04840
388986648	1	t	17615	2009-05-02 17:17:12	1051132		0101000020E61000003409281E618C3240CE075FF305F14840
388986649	1	t	17615	2009-05-02 17:17:12	1051132		0101000020E6100000BB42C472F08B3240ECD6D75F1BF14840
388986650	1	t	17615	2009-05-02 17:17:13	1051132		0101000020E61000002771B1FDBF8B3240ACAE433525F14840
388986672	1	t	17615	2009-05-02 17:17:13	1051132		0101000020E6100000C3D84290838C3240BCF55091F9F04840
388986678	1	t	17615	2009-05-02 17:17:13	1051132		0101000020E610000029E55A59478C324054D9C1D20AF14840
388986692	1	t	17615	2009-05-02 17:17:13	1051132		0101000020E61000006085A5CBAC8B3240CD2AC7BF2AF14840
388986693	1	t	17615	2009-05-02 17:17:14	1051132		0101000020E6100000DD9497A1968B32408C5E57DD34F14840
388986694	1	t	17615	2009-05-02 17:17:14	1051132		0101000020E610000053C1F231698B32407B5E3B623EF14840
388986695	1	t	17615	2009-05-02 17:17:14	1051132		0101000020E6100000FFAC9E38258B324083D4377A46F14840
388986696	1	t	17615	2009-05-02 17:17:14	1051132		0101000020E61000008377A85C978A3240D8D64FFF59F14840
388986697	1	t	17615	2009-05-02 17:17:14	1051132		0101000020E61000002882380F278A32408C625EEC62F14840
388986759	1	t	17615	2009-05-02 17:17:15	1051132		0101000020E6100000207B624271883240A1DB4B1AA3F14840
388986759	2	t	612622	2012-03-05 12:07:29	10878616		0101000020E610000055A8C9E77088324048AAEFFCA2F14840
1047232501	1	t	171133	2010-12-19 05:44:35	6702674		0101000020E6100000CFF9298E03893240D63840D58DF14840
