41484882	9	t	36129	2008-10-19 10:53:43	450288		0101000020E6100000D3061676070F334024D40CA9A2C44740
41484882	10	t	55843	2011-01-08 19:11:45	6907609		0101000020E61000003F4D77E8050F33409A5A5B1DA5C44740
41484909	9	t	36129	2009-03-18 18:02:27	828555		0101000020E61000007DEE04FBAF0F334016F3188AE0C44740
41484909	10	t	110838	2011-11-07 22:52:57	9769752		0101000020E6100000ED1978A4B00F33405281936DE0C44740
41484914	3	t	36129	2008-10-19 10:33:56	450288		0101000020E61000008B123EA5940F33409F46B5E3E1C44740
41484914	4	t	110838	2011-11-07 22:51:44	9769694		0101000020E6100000C237A858900F3340D9582EC0E3C44740
41484922	4	t	36129	2009-07-28 01:23:21	1960835		0101000020E61000004421B880860F3340D42B6519E2C44740
41484922	5	t	110838	2011-11-07 22:51:44	9769694		0101000020E610000040845DB9830F33408CE9F81EE4C44740
41484932	4	t	36129	2009-07-28 01:23:21	1960835		0101000020E610000017FF2DB76A0F334084E9C59ADBC44740
41484932	5	t	110838	2011-11-07 22:51:44	9769694		0101000020E61000000FA6176B6E0F33404D0C1357DFC44740
60001467	11	t	36129	2009-07-28 01:23:24	1960835		0101000020E61000009524743C0B0F334092E79F85A9C44740
60001467	12	t	55843	2011-01-08 19:12:38	6907609		0101000020E6100000C6387F130A0F3340DE08E643ABC44740
60759146	11	t	41439	2009-12-30 09:56:17	3488308		0101000020E610000001265FBF1610334087D4FE1884C44740
60759146	12	t	55843	2011-01-08 19:12:43	6907609		0101000020E6100000613A089513103340444FCAA486C44740
60759147	9	t	36129	2008-10-19 10:48:32	450288		0101000020E61000002B7E9DE5C30F33403862D28492C44740
60759147	10	t	55843	2011-01-08 19:12:32	6907609		0101000020E610000025D5D237C40F33406D414A4794C44740
60762295	9	t	36129	2008-10-19 10:35:52	450288		0101000020E6100000224F37F5260F3340EEC38BCFAEC44740
60762295	10	t	110838	2011-11-07 22:50:04	9769694		0101000020E6100000F75388EC280F3340F4380CE6AFC44740
60762296	9	t	36129	2009-07-28 01:23:24	1960835		0101000020E610000074A6BF4D350F33400525BB88A5C44740
60762296	10	t	55843	2011-01-08 19:12:49	6907609		0101000020E6100000A943B813360F3340ED9A351DA6C44740
60762652	7	t	36129	2008-10-19 10:35:20	450288		0101000020E61000007CF0DAA50D0F33409A7FF44D9AC44740
60762652	8	t	110838	2011-11-07 22:48:23	9769694		0101000020E61000004D101A660D0F33404D16F71F99C44740
60762653	3	t	36129	2009-07-28 01:23:23	1960835		0101000020E6100000B47169A1090F3340A68B039E6AC44740
60762653	4	t	110838	2011-11-07 22:57:12	9769752		0101000020E61000006898DA52070F33407BE6406A6EC44740
60762654	3	t	36129	2009-07-28 01:23:23	1960835		0101000020E610000014B7651B130F33401A170E8464C44740
60762654	4	t	110838	2011-11-07 22:57:12	9769752		0101000020E6100000D1BB6713160F3340BAAC78D965C44740
60762709	5	t	36129	2009-07-28 01:23:23	1960835		0101000020E6100000E11577723C0F334045B6984462C44740
60762709	6	t	110838	2011-11-07 22:57:12	9769752		0101000020E6100000C4E85ECC3B0F3340BDEC325761C44740
60762717	9	t	55843	2011-01-08 19:11:48	6907609		0101000020E6100000AC521FED240F3340D8CC6B36A0C44740
60762717	10	t	55843	2011-07-12 17:53:58	8705646		0101000020E61000005E6D20B8250F3340315AEC9BA0C44740
60762750	9	t	36129	2008-10-19 10:48:32	450288		0101000020E610000037F7FCD5880F33407048FEBB99C44740
60762750	10	t	55843	2011-01-08 19:12:43	6907609		0101000020E6100000261C7A8B870F3340DA965C209CC44740
294689268	7	t	8386	2009-10-09 20:55:55	2798240		0101000020E6100000016BD5AE090F3340327D0ADBAAC44740
294689268	8	t	55843	2011-01-08 19:12:14	6907609		0101000020E6100000E8EE84A80C0F33406185A5CBACC44740
294692240	5	t	52900	2008-12-26 20:45:57	624824		0101000020E61000000D84AE8E2D113340FE1D407562C54740
294692240	6	t	8386	2009-10-09 20:55:53	2798240		0101000020E61000000D84AE8E2D113340FE1D407562C54740
294692241	5	t	52900	2008-12-26 20:45:57	624824		0101000020E6100000F6BB0BEFCD103340C910B68E60C54740
294692241	6	t	8386	2009-10-09 20:55:53	2798240		0101000020E6100000F6BB0BEFCD103340C910B68E60C54740
294692242	5	t	52900	2008-12-26 20:45:57	624824		0101000020E610000062C90B9F63103340008C0C175EC54740
294692242	6	t	8386	2009-10-09 20:55:53	2798240		0101000020E610000062C90B9F63103340008C0C175EC54740
294692243	5	t	52900	2008-12-26 20:45:57	624824		0101000020E61000006774513E4E1033408A754FC35CC54740
294692243	6	t	8386	2009-10-09 20:55:53	2798240		0101000020E61000006774513E4E1033408A754FC35CC54740
294692245	5	t	52900	2008-12-26 20:45:57	624824		0101000020E6100000E9B985AE441033405568C5DC5AC54740
294692245	6	t	8386	2009-10-09 20:55:53	2798240		0101000020E6100000E9B985AE441033405568C5DC5AC54740
294692246	5	t	52900	2008-12-26 20:45:57	624824		0101000020E6100000962EB3BE37103340C35E72ED55C54740
294692246	6	t	8386	2009-10-09 20:55:53	2798240		0101000020E6100000962EB3BE37103340C35E72ED55C54740
294692247	5	t	52900	2008-12-26 20:45:57	624824		0101000020E6100000194C0D7E2C1033401AA9F7544EC54740
294692247	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E6100000194C0D7E2C1033401AA9F7544EC54740
294692248	5	t	52900	2008-12-26 20:45:58	624824		0101000020E6100000CF667A2EF80F3340B003E78C28C54740
294692248	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E6100000CF667A2EF80F3340B003E78C28C54740
294692249	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E6100000B4136FAEAB0F3340BCA1DFADE2C44740
294692249	7	t	259487	2010-04-06 12:45:52	4344142		0101000020E610000037F28AF1AB0F334039F1D58EE2C44740
294692250	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E6100000921A248E860F334032B89C01E4C44740
294692250	7	t	110838	2011-11-07 22:51:44	9769694		0101000020E6100000A83F564B950F3340C158DFC0E4C44740
294692252	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E6100000401FC07D780F3340E5D8D53FE3C44740
294692252	7	t	110838	2011-11-07 22:51:44	9769694		0101000020E61000001D0D96A0750F33401571DF0FE4C44740
294692253	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E61000006E49B31E630F33403D235BA7DBC44740
294692253	7	t	110838	2011-11-07 22:51:44	9769694		0101000020E6100000B83EAC376A0F3340CF746506E0C44740
294692254	6	t	8386	2009-10-09 20:55:54	2798240		0101000020E6100000A639C31E240F33407DEE04FBAFC44740
294692254	7	t	55843	2011-01-08 19:11:26	6907609		0101000020E610000001A5A146210F334082919735B1C44740
321858028	8	t	55843	2011-01-08 19:12:36	6907609		0101000020E610000017331D95F60D33405BAF8E88CEC44740
321858028	9	t	55843	2011-09-28 05:10:55	9416486		0101000020E610000017331D95F60D3340A9D60CBACEC44740
449436385	1	t	36129	2009-07-28 01:23:03	1960835		0101000020E6100000E48002942B0F33408763A76961C44740
449436385	2	t	110838	2011-11-07 22:57:12	9769752		0101000020E6100000B73C201A270F3340633FD53263C44740
449436388	1	t	36129	2009-07-28 01:23:03	1960835		0101000020E61000005F679EB70C0F33409CA73AE466C44740
449436388	2	t	110838	2011-11-07 22:57:12	9769752		0101000020E610000072AAB5300B0F33403019220269C44740
449436390	1	t	36129	2009-07-28 01:23:03	1960835		0101000020E6100000BE13B35E0C0F33400E8A41BB9EC44740
449436391	3	t	55843	2011-07-12 17:53:54	8705646		0101000020E6100000FB26A83C150F3340556419879FC44740
449436391	4	t	110838	2011-11-07 22:48:23	9769694		0101000020E6100000C5B18927160F3340DE4724C09FC44740
449436392	1	t	36129	2009-07-28 01:23:03	1960835		0101000020E6100000110F176F1A0F334091E16712ABC44740
449436392	2	t	110838	2011-11-07 22:50:04	9769694		0101000020E6100000BF1C2C52170F3340FC4FA335ABC44740
449436394	1	t	36129	2009-07-28 01:23:03	1960835		0101000020E610000013BDE71B2C0F3340212CBEFCA9C44740
449436394	2	t	110838	2011-11-07 22:50:04	9769694		0101000020E6100000CC6C46BC2B0F334020B6F468AAC44740
449436399	1	t	36129	2009-07-28 01:23:03	1960835		0101000020E610000047D4FA11750F3340DB7E43F2DFC44740
449436399	2	t	110838	2011-11-07 22:51:44	9769694		0101000020E610000058337C55780F3340099B4BBBE2C44740
601392033	6	t	55843	2011-08-14 12:59:42	9016294	"name"=>"Szentlélek tér H", "lines"=>"34, 106, 134, 901", "highway"=>"bus_stop", "ref:bkv"=>"F00628", "old_name"=>"Árpád híd (Szentlélek tér) H", "operator"=>"BKV", "verified"=>"no"	0101000020E610000019A5958CAD0B3340214E716605C54740
601392033	7	t	55843	2011-09-28 05:10:40	9416486	"name"=>"Szentlélek tér H", "lines"=>"34, 106, 134, 901", "highway"=>"bus_stop", "ref:bkv"=>"F00628", "old_name"=>"Árpád híd (Szentlélek tér) H", "operator"=>"BKV", "verified"=>"no"	0101000020E61000006A4FC939B10B3340AA8DA0E705C54740
601392042	5	t	55843	2011-07-12 17:52:23	8705646	"name"=>"Szigeti bejáró", "lines"=>"34, 106, 901", "highway"=>"bus_stop", "ref:bkv"=>"F02502", "operator"=>"BKV", "verified"=>"no"	0101000020E61000006F5E413FF80D3340D2A86510C4C44740
601392042	6	t	55843	2011-09-28 05:10:40	9416486	"name"=>"Szigeti bejáró", "lines"=>"34, 106, 901", "highway"=>"bus_stop", "ref:bkv"=>"F02502", "operator"=>"BKV", "verified"=>"no"	0101000020E6100000407E80FFF70D334019F90670C4C44740
601392044	7	t	15565	2011-07-14 20:20:09	8726376	"name"=>"Népfürdő utca", "lines"=>"26, 34, 106, 901", "highway"=>"bus_stop", "ref:bkv"=>"F02526", "operator"=>"BKV", "verified"=>"no"	0101000020E61000004AB48938420F3340FFA6C17E99C44740
601392044	8	t	55843	2011-08-07 08:10:38	8944743	"name"=>"Népfürdő utca", "lines"=>"26, 34, 106, 901", "highway"=>"bus_stop", "ref:bkv"=>"F02526", "operator"=>"BKV", "verified"=>"no"	0101000020E610000052A68757480F3340D5B14AE999C44740
601392051	1	t	41439	2009-12-30 09:56:14	3488308		0101000020E6100000C2BA3B7CE30F3340D03351DF8DC44740
601392051	2	t	55843	2011-01-08 19:12:02	6907609		0101000020E6100000CE0CD1D7E20F3340995CD60E90C44740
601392052	1	t	41439	2009-12-30 09:56:14	3488308		0101000020E6100000845A1D4AFE0F3340BA313D6189C44740
601392052	2	t	55843	2011-01-08 19:12:24	6907609		0101000020E610000075633035F80F3340FA5C120C8CC44740
725159132	2	t	55843	2011-01-08 19:11:52	6907609		0101000020E61000003EA363BD070E3340F1BC546CCCC44740
725159132	3	t	55843	2011-09-28 05:10:59	9416486		0101000020E6100000BA484673090E33406E0C4B4DCCC44740
1359725267	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E6100000E9F4BC1B0B1033404EFC07477FC44740
1359725269	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E6100000F0F32911F20F33405764CFF984C44740
1359725282	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E610000085A7469EDA0F334049BE124889C44740
1359725284	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E6100000AA4FCD40C00F33409A208F858DC44740
1359725290	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E61000009987A7B2830F334026D7039C94C44740
1359725292	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E610000084EC61D45A0F33404787D1BD98C44740
1359725295	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E6100000A86B92C4370F33407B32FFE89BC44740
1359725307	1	t	55843	2011-07-12 17:15:56	8705646		0101000020E610000012BF620D170F3340973F3AD09EC44740
1359725307	2	t	110838	2011-11-07 22:48:23	9769694		0101000020E6100000ED38341B1A0F3340262834FF9EC44740
1359725309	2	t	110838	2011-11-07 22:48:23	9769694		0101000020E61000003DD7F7E1200F33406EEE9EF29EC44740
1359725309	3	t	579990	2012-09-06 19:40:47	13015486		0101000020E610000001A5A146210F33404413CDA89EC44740
1359725312	2	t	110838	2011-11-07 22:48:23	9769694		0101000020E61000000BD9D4D40D0F3340EF7ECB52A1C44740
1359725312	3	t	579990	2012-09-06 19:40:49	13015486		0101000020E61000004076CD9A0E0F33408AB95ADDA0C44740
1359725314	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000D90B056C070F33406168BFFFA0C44740
1359725314	2	t	579990	2012-09-06 19:40:45	13015486		0101000020E6100000341BBF4B040F33400DF49A68A1C44740
1359725316	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000BA765897090F3340AEEB6179A1C44740
1359725316	2	t	110838	2011-11-07 22:48:23	9769694		0101000020E610000055C554FA090F33408410902FA1C44740
1359725317	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E61000000A88A471030F3340FAC4F0C7A3C44740
1359725317	2	t	579990	2012-09-06 19:40:45	13015486		0101000020E610000012AD7026010F3340EED4B727A3C44740
1359725318	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000583F9182020E3340A38625D4C2C44740
1359725318	2	t	55843	2011-09-28 05:10:46	9416486		0101000020E6100000ED889EEF020E3340A8154B36C3C44740
1359725319	2	t	55843	2011-09-28 05:10:46	9416486		0101000020E61000002AB5728AE90D3340E369430FC6C44740
1359725319	3	t	110838	2011-11-07 22:43:36	9769694		0101000020E6100000A44EE559EE0D3340DDAC0B89C5C44740
1359725333	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000F58A02D8DB0D33404801A260C6C44740
1359725333	2	t	55843	2011-09-28 05:10:46	9416486		0101000020E6100000BF0177EADB0D3340C5509841C6C44740
1359725339	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E61000000A8C50C7BE0D33403B4DB049C8C44740
1359725339	2	t	110838	2011-11-07 22:37:51	9769661		0101000020E610000081BCB266BF0D3340F3107CC2C8C44740
1359725341	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000BE03F2DBC60D334034000AE4C8C44740
1359725342	2	t	55843	2011-09-28 05:10:46	9416486		0101000020E610000024F433F5BA0D334023C32ADEC8C44740
1359725342	3	t	110838	2011-11-07 22:37:51	9769661		0101000020E61000006A58422DBC0D3340E790D442C9C44740
1359725344	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000EB0A11CBC10D33402E292D12C9C44740
1359725354	1	t	55843	2011-07-12 17:15:57	8705646		0101000020E6100000499748B3C30D3340ED67B114C9C44740
1359725361	2	t	110838	2011-11-07 22:37:50	9769661		0101000020E610000061EA4207B80D3340407A79F0C9C44740
1359725361	3	t	110838	2011-11-07 22:43:36	9769694		0101000020E6100000EF2E617EB80D33400AC3DBDEC9C44740
1359725363	2	t	110838	2011-11-07 22:37:50	9769661		0101000020E61000001ACEEB3EB60D334009BDA36BCBC44740
1359725363	3	t	110838	2011-11-07 22:43:36	9769694		0101000020E6100000B430557AB70D3340C26C020CCBC44740
1359725365	2	t	110838	2011-11-07 22:37:51	9769661		0101000020E61000006857C62BB50D33406EB02605CCC44740
1359725365	3	t	110838	2011-11-07 22:43:36	9769694		0101000020E6100000BB0D6ABFB50D334039F988F3CBC44740
1359725366	1	t	55843	2011-07-12 17:15:58	8705646		0101000020E61000008D953DAEB20D334080A54E9BCCC44740
1359725367	1	t	55843	2011-07-12 17:15:58	8705646		0101000020E610000057BB815DA80D3340CD3C5EEDCDC44740
1359725368	1	t	55843	2011-07-12 17:15:58	8705646		0101000020E610000057766627280C334038256AB3FBC44740
1359725392	1	t	55843	2011-07-12 17:15:58	8705646		0101000020E610000023C4F06CEA0B33405E72929C02C54740
1359725392	2	t	55843	2011-09-28 05:10:47	9416486		0101000020E61000002368CC24EA0B33404087F9F202C54740
1359725405	1	t	55843	2011-07-12 17:15:58	8705646		0101000020E61000008991CAB9B90B3340F2118CDE04C54740
1359725405	2	t	55843	2011-09-28 05:10:47	9416486		0101000020E6100000BFBE315FB90B334045C82F7205C54740
1359725410	1	t	55843	2011-07-12 17:15:58	8705646		0101000020E6100000BBCA2434930B3340266195C107C54740
1359725410	2	t	55843	2011-09-28 05:10:47	9416486		0101000020E61000003BC5AA41980B33401AB3DB1D08C54740
