52835109	14429223	2012-12-27 21:18:16	14429223	W	198373265	1	CREATE	\N	\N	\N	\N	0102000020E610000008000000A2BD55325BF132402F38DE78D2EC4840D8DFC8F264F13240F9C2BF63D3EC484067EE21E17BF13240CA86DADBD2EC48405FB2F1608BF13240461850B9D3EC48401B58D81D9CF13240CD1DFD2FD7EC4840D9092FC1A9F13240CB67791EDCEC484094A69C8AAFF13240B08394E9E1EC4840546DDC07C5F1324087A00F3BF8EC4840	\N	"name"=>"Rzeczna", "highway"=>"residential"	\N	{574872662,2085100164,2085100163,2085100165,2085100166,2085100167,2085100168,2085100169}	\N	\N	\N	\N	\N
52835108	14429223	2012-12-27 21:18:16	14429223	W	58902510	2	MODIFY	f	t	f	\N	0102000020E610000002000000B6C4252257F1324016B94CF2C8EC4840A2BD55325BF132402F38DE78D2EC4840	\N	"name"=>"Centralna", "bridge"=>"yes", "highway"=>"tertiary"	"bridge"=>"yes", "highway"=>"tertiary"	{729822285,574872662}	\N	\N	\N	\N	\N
52835107	14429223	2012-12-27 20:54:39	14429223	W	198370819	1	CREATE	\N	\N	\N	\N	0102000020E61000000400000045251A4927E532407725130198EE4840F75B960A85E53240D61066248CEE48408C15359886E532400D30986489EE48402B23E47272E5324036B7F8CA72EE4840	\N	"highway"=>"track"	\N	{2085079276,2085079275,2085079274,2085079272}	\N	\N	\N	\N	\N
52835106	14429223	2012-12-27 20:54:39	14429223	W	198370818	1	CREATE	\N	\N	\N	\N	0102000020E610000012000000A2C8A4D0C3E43240A1B14005D1ED484050F39F7FCCE43240B54E01D5E4ED484080BFF3E6CBE432404D0A9865F4ED48409718703BD9E4324016B8E11C1AEE48402CDE7EAFD7E4324083AB973A23EE4840C2082B5FE1E432400654EEF439EE484026135C51EFE43240218F858D57EE4840BCA2A53C04E53240235A3C0675EE484045251A4927E532407725130198EE48409FED2CD560E53240FDFA7CEFCAEE4840735D9D0887E532400C491C68F4EE484068098DBB9CE532401E92B5E10BEF4840CBAB297FADE532406B7AF59617EF4840151E34BBEEE53240FA77222D3AEF4840C2D5A65604E63240F3E505D847EF48404FBCB9AE4EE63240A1C3D73274EF4840F454E2957FE63240F7BAFBD291EF48404B22FB20CBE632408BC058DFC0EF4840	\N	"name"=>"Zalesie", "highway"=>"residential"	\N	{1572685210,2085079262,2085079265,2085079266,2085079267,2085079269,2085079271,2085079273,2085079276,2085079277,2085079278,2085079279,2085079280,2085079281,2085079282,2085079283,2085079284,2085079285}	\N	\N	\N	\N	\N
52835105	14429223	2012-12-27 20:54:39	14429223	W	198370817	1	CREATE	\N	\N	\N	\N	0102000020E610000007000000CF7BAD951AE532405553ED2EABED48409A2FE53224E53240FA97A432C5ED4840FB6074D42CE5324005210F33EAED4840FCF0E2B32BE532403D635FB2F1ED4840D6485C1146E53240EAE115D22BEE4840CF54E30055E53240E6A7DD5449EE48402B23E47272E5324036B7F8CA72EE4840	\N	"name"=>"Spacerowa", "highway"=>"residential"	\N	{2085079260,2085079261,2085079263,2085079264,2085079268,2085079270,2085079272}	\N	\N	\N	\N	\N
52835104	14429223	2012-12-27 20:08:19	14429223	W	58902514	12	DELETE	\N	\N	t	\N	\N	0102000020E610000011000000A2BD55325BF132402F38DE78D2EC4840F9BF232A54F132406FD97CB7D4EC484035ADB94846F13240ED287398D4EC4840BA884A7E1FF13240F28986D6D4EC4840AD776E90FFF03240E4E3C924D9EC4840633F30ECD5F032409F7AFF7AE0EC48400E8FB39F7BF13240624F3BFC35ED48405D7237E38FF13240030EFC0340ED4840FD016AC592F132404CFDBCA948ED48405455682096F1324095B833B852ED4840B02CE285BEF132408F1DAF9BADED4840D9B79388F0F1324009B600231EEE484018FBDC1A22F23240E47E2CE9CDEE4840441FE2D528F232409016C2C5E5EE4840D149A58E44F23240D05499733AEF4840B20BAB1D6AF23240ACE23213B1EF48401247C3CEB9F232401DE09398B1F04840		"highway"=>"tertiary"	{}	{574872662,2081123617,2081123615,2081123618,574872663,574872664,574872667,574872668,1226901639,574872670,2081067331,574872671,2081067448,1437503686,2081039101,574872672,1226901496}	\N	\N	\N	\N
52835103	14429223	2012-12-27 20:08:18	14429223	W	198363942	1	CREATE	\N	\N	\N	\N	0102000020E61000000D000000836FF5F7ADE9324000529B38B9ED4840C58F31772DE93240384C3448C1ED4840D12C6409C6E83240A75192BFC5ED48400AC03FA54AE83240F0CA89D1CEED48405648F949B5E732401A259EA2D9ED48400B56E6F747E732409C59A6BADBED48404076CD9A0EE73240CE0358E4D7ED4840FCD5D2927DE63240F4339A01D3ED4840C21E6EE23FE6324025DE4B2BCFED4840EA9B8FC6FCE53240D1EAE40CC5ED4840A4416557B5E53240DDA39295BAED484031AFC85466E5324012F6926BAFED48406EF9ED9007E53240621B4C1EAAED4840	\N	"source"=>"Bing", "highway"=>"tertiary"	\N	{2085022421,1437503633,1297300457,1297300916,1297300782,1297300691,1297300913,1297300839,1297300543,1297300446,1297300743,1297300641,1255473664}	\N	\N	\N	\N	\N
52835102	14429223	2012-12-27 20:08:18	14429223	W	198363941	1	CREATE	\N	\N	\N	\N	0102000020E6100000150000000D2950D54EF232400DA25AE95AEF48409F5A7D7555F232404D15E7035DEF484075159C0B6DF232403624496B67EF4840FEF3346090F23240D0FFBCBA74EF48409AD99DA4AFF23240B75ED38382EF484086938F38BFF232405A8528BA89EF48405EF58079C8F23240E12879758EEF48404C68379FDFF232400F4EFA319CEF4840AD293520E7F23240CBEA67FBA1EF4840A70DE25EF4F232404679E6E5B0EF4840008A366C00F3324075FA8BEABEEF4840F1530BDB05F33240F57E4864C4EF48405F679EB70CF3324051E56A1ACAEF4840A1B0D52F22F33240D7E7209EDBEF4840813518343EF332406C0FD65AF3EF4840A01BF56B46F33240CC26C0B0FCEF4840DE76A1B94EF332406BCDA0EB0CF048409F60B5E853F332406A882AFC19F04840E548C21957F332409B7DD41522F048406D0CF09359F332402935C52D30F04840602AEC585BF3324064192CE631F04840	\N	"name"=>"Woleńska", "highway"=>"unclassified"	\N	{2085022422,2085022423,2085022424,2085022425,2085022426,2085022427,2085022428,2085022429,2085022430,2085022431,2085022432,2085022433,2085022434,2085022435,2085022436,2085022437,2085022438,2085022439,2085022440,2085022441,1951622718}	\N	\N	\N	\N	\N
52835101	14429223	2012-12-27 20:08:18	14429223	W	198363940	1	CREATE	\N	\N	\N	\N	0102000020E6100000030000000D2950D54EF232400DA25AE95AEF4840B20BAB1D6AF23240ACE23213B1EF48401247C3CEB9F232401DE09398B1F04840	\N	"name"=>"Wapienicka", "highway"=>"tertiary"	\N	{2085022422,574872672,1226901496}	\N	\N	\N	\N	\N
52835100	14429223	2012-12-27 20:08:18	14429223	W	198363939	1	CREATE	\N	\N	\N	\N	0102000020E61000000C00000034BFF5BC76E83240E0BE6955A6EC484023C21AC28CE8324005F7A864A5EC48409023E70EACE83240EB573A1F9EEC48402F015361C7E832406486D73F99EC4840D25E33AFD9E83240A162410697EC48402357A0CCF5E8324051AAD8F390EC4840436C55B71FE9324000F26FE18AEC4840D69B07663BE9324044F3A55C86EC48403A025DA049E932401DE2C4FC81EC4840E9DCA3ED4EE932402689CA2B7CEC4840BCE078E349E93240ACC77DAB75EC484060A8685144E9324036E50AEF72EC4840	\N	"name"=>"Młyńska", "highway"=>"unclassified"	\N	{2085022414,2085022413,2085022412,2085022411,2085022410,2085022409,2085022408,2085022406,2085022405,2085022404,2085022403,2085022402}	\N	\N	\N	\N	\N
