64504243	13260227	2011-12-17 16:48:05	10139736	W	141650001	1	AFFECT	t	f	f	\N	0102000020E610000003000000917758F2C27F3040B3F803D48AB447407FC4AF58C37F30407750E4A48BB447408B8F4FC8CE7F304010689F7D9BB44740	0102000020E610000003000000917758F2C27F3040B3F803D48AB447407FC4AF58C37F30407750E4A48BB4474032D4BC3ECE7F3040A5B1ACEA9BB44740	"name"=>"Hauptstraße", "highway"=>"residential"	\N	{1550540950,1485870995,863095326}	\N	\N	\N	\N	\N
64504244	13260227	2011-12-23 03:34:58	10184512	W	141650000	2	AFFECT	t	f	f	\N	0102000020E610000002000000333A7BC26D7E30400C8453D5BAB44740F052EA92717E30403FC7ECD1C0B44740	0102000020E610000002000000333A7BC26D7E30400C8453D5BAB44740DE9F41F9717E304085FDE8E5C1B44740	"highway"=>"unclassified"	\N	{1550540842,1479021597}	\N	\N	\N	\N	\N
64504238	13260227	2009-08-09 05:48:26	2081464	W	30135558	6	AFFECT	t	f	f	\N	0102000020E61000000C000000BD10BC6B1A833040CA946AFA47B447406FE877ABF882304097CADB114EB44740A1698995D1823040A1DCB6EF51B44740F1B50CDD91823040D02C095053B44740B506A51E58823040C31CF3F054B44740C52DD5BB2E823040F573F9C55BB44740D4765D09EE8130400EABD3DC65B447405E06ADD1BC813040A8A0EC7772B4474084F2E3D47381304027D7B90E7AB44740A283899A43813040E6385C5084B44740B081638511813040DFA63FFB91B4474075E4EDADED803040BF05234097B44740	0102000020E61000000C000000BD10BC6B1A833040CA946AFA47B447406FE877ABF882304097CADB114EB447402130C50BD882304024D5777E51B44740B056ED9A90823040A609809653B44740BC87951B56823040283E88AE55B44740C52DD5BB2E823040F573F9C55BB44740FEF50A0BEE813040D77734C467B447400A27B38BB381304024BC98C173B44740C061FDFA7C8130408122BB7779B44740A283899A43813040E6385C5084B44740280C6F7B27813040E334E95B8BB44740CF6339AEEB803040A7D7C11C98B44740	"ref"=>"B61", "highway"=>"primary"	\N	{269777106,269978348,269978349,269978350,269978351,269978352,269978353,269978354,269978355,269978356,269978357,269978358,269978359,269978360}	\N	\N	\N	\N	\N
64504239	13260227	2011-07-28 12:59:44	8854935	W	123460305	1	AFFECT	t	f	f	\N	0102000020E610000003000000BC32B962907D30408C5A50CE06B5474010CC762A857D30402F4A1AED02B54740F5C6A41A517D3040D19A7A38DCB44740	0102000020E610000003000000BC32B962907D30408C5A50CE06B5474010CC762A857D30402F4A1AED02B54740BE09CF95527D30400C3D62F4DCB44740	"name"=>"Neugasse", "highway"=>"residential"	\N	{1376723358,1376723394,1376723395}	\N	\N	\N	\N	\N
64504240	13260227	2011-10-30 16:20:54	9695326	W	135287350	1	AFFECT	t	f	f	\N	0102000020E6100000030000004F417E36727F30400AB1E9F7B3B447409D9D0C8E927F30400F513BB2A8B44740317F85CC957F3040AB35DE67A6B44740	0102000020E6100000030000004F417E36727F30400AB1E9F7B3B447409D9D0C8E927F30400F513BB2A8B44740617F23CB937F304057790261A7B44740	"highway"=>"footway"	\N	{1485870999,1485870997,1485870996}	\N	\N	\N	\N	\N
64504241	13260227	2011-10-30 16:21:09	9695326	W	134754503	2	AFFECT	t	f	f	\N	0102000020E6100000030000004F43AF9A42703040F5D8960167B447405891D1014970304015EA44DD62B44740D213E0055B703040F61D0DF159B44740	0102000020E61000000300000079A576D036703040EC7310CF6DB447405891D1014970304015EA44DD62B44740D213E0055B703040F61D0DF159B44740	"highway"=>"track"	\N	{1278188321,1481086659,1481085333}	\N	\N	\N	\N	\N
64504242	13260227	2011-12-17 16:39:16	10139648	W	141649117	1	AFFECT	t	f	f	\N	0102000020E6100000020000001E56B8E52377304034D53840D5B447405E6D20B8257730408B845BE3D8B44740	0102000020E610000002000000069E205624773040C34769DBD5B447405E6D20B8257730408B845BE3D8B44740	"highway"=>"track", "tracktype"=>"grade1"	\N	{1550521617,1550521597}	\N	\N	\N	\N	\N
64504257	13260227	2012-05-15 08:40:48	11603161	W	134754330	3	AFFECT	t	f	f	\N	0102000020E6100000050000007008556AF670304043B2DBC24EB447409A83FB5CC8703040A785819D51B447405D0B6943B47030409AD18F8653B447407C7DAD4B8D703040BBA9375959B447406CF8CC487370304001C68E215BB44740	0102000020E6100000050000007008556AF670304043B2DBC24EB447409A83FB5CC8703040A785819D51B4474060B3B7EFAC7030403A1F436C55B447407C7DAD4B8D703040BBA9375959B447406CF8CC487370304001C68E215BB44740	"name"=>"Hammerschmiedgasse", "highway"=>"residential"	\N	{1481083970,1753739362,1481085328,1481085330,1481085322,1481085325,1481085326,1481085327,1481085333,1481085323,1481085329}	\N	\N	\N	\N	\N
64504258	13260227	2012-07-08 22:35:26	12156641	W	170677197	1	AFFECT	t	f	f	\N	0102000020E61000000D000000F052EA92717E30403FC7ECD1C0B44740CF68AB92C87E3040665FC31DB9B44740E30973710A7F304014398E69B7B44740B7DB89ED497F304039AB4F83B3B447403E91CC8F647F30401252B7B3AFB44740317F85CC957F3040AB35DE67A6B447408B8F4FC8CE7F304010689F7D9BB44740638A28DCE17F30406A15FDA199B44740B6D6BC4FFA7F3040010F56AD96B447402350FD8348803040A0FAACD799B44740D18CEA196780304058BE78509AB447408C33E1F2B3803040296E26F098B4474075E4EDADED803040BF05234097B44740	0102000020E61000000D000000DE9F41F9717E304085FDE8E5C1B4474084899A43AD7E3040EEDA3928BCB44740E30973710A7F304014398E69B7B447404BC0F91E3F7F304086CC9541B5B447401CEDB8E1777F3040433EE8D9ACB44740617F23CB937F304057790261A7B4474032D4BC3ECE7F3040A5B1ACEA9BB44740638A28DCE17F30406A15FDA199B44740B6D6BC4FFA7F3040010F56AD96B447403E9EF1D82A803040C432ECE698B44740713903C875803040108244C99AB44740DFA1CD16B5803040E7C017CB99B44740CF6339AEEB803040A7D7C11C98B44740	"ref"=>"B55", "highway"=>"primary"	\N	{1479021597,459446086,1376723393,459446087,459446091,1485870996,863095326,459446088,1481079955,459446089,459446090,1479981487,269978360}	\N	\N	\N	\N	\N
64504245	13260227	2012-01-26 08:18:07	10500692	W	92010019	11	AFFECT	t	f	f	\N	0102000020E610000005000000083653C664723040A9AED74F5AB347405A530F875B723040906F4AD466B3474012876C205D72304015ED855D6FB3474035D6598869723040608C92A174B3474095A8CDEE7F723040E827E66A75B34740	0102000020E610000005000000083653C664723040A9AED74F5AB347405A530F875B723040906F4AD466B3474003B859BC58723040FD7CA53D6FB3474035D6598869723040608C92A174B3474095A8CDEE7F723040E827E66A75B34740	"width"=>"3", "access"=>"agricultural", "bicycle"=>"yes", "highway"=>"track", "surface"=>"paved", "motorcar"=>"no", "tracktype"=>"grade1"	\N	{310773161,310773203,310773204,310773225,310773224,310773162,310773222,310773223,310773205,310773210,310773221,310773208,310773220,310773209,310773219,310773218,310773211,310773215,310773163,310773216,310773212,310773217,310773213,310773207,310773214,310773206,311285499,311285498,311285503,311285501,311285502,310773226,311285500,311285496,311285497,310773230,311285505,311285506,311285507,311285504,311285508,310773227,311285509,310773164,311285510,310773229,311285513,311285512,311285514,311285511,311285518,311285520,310773228,311285522,311285521,311285524,311285523,311285525,310773165,311285526,311285534,311285533,311285531,311285532,311281879,311285529,311285528,311285535,311285527,311285536,311285530,311285537,311281893,311285540,311285539,311285575,311285574,311285576,311285538,311285541,311285542,311281880,311285544,311285572,311285573,311285543,311285551,311285546,311285571,311285570,311285563,311285566,311285545,311285562,311285561,311281878,311285558,311285552,311285554,311285557,311285553,311285556,311285555,311285549,311285559,311285550,311285560,311285548,311285600,311285599,311285601,311285596,311285597,311285598,311285547,311285595,311285591,311285594,311285593,311285584,311285587,311285585,311285589,311281881,311285583,311285582,311285579,311285581,311285580,311285577,311285578,311281950,311281956,311285434,311281953,311285436,311285435,311285441,311285438,311285437,311285444,311281954,311285452,311285459,311281952,311285462,311281955,311281705,311285468,311285469,311285467,311285471,311285472,311281951,311285474,311285475,311285473,311285479,311285477,311285478,311285476,311285481,311285480,311285483,311285482,311281892,311285484,311285495,311281890,311285492,311285493,311285485,311285491,311285488,311281883,311285489,311285486,311285490,311285487,311281915,311281916,311281889,311281917,311281911,311281912,311281884,311281914,311281907,311281908,311281888,311281910,311281906,311281885,311281905,311281903,311281887,311281902,311285604,311285606,311285607,311285610,311281901,311285615,311285617,311285626,311285625,311281919,311281922,311281935,311281898,311281936,311281934,311281918,311281933,311281931,311281924,311281926,311281929,311281925,311281930,311281921,311281920,311281894,311281937,311281896,311281939,311281938,311281831,1481452861,311281941,311281940,311281942,311281945,311281832,1507645757,311281834,311281835,311281825,311281836,311281830,311281838,311281840,311281841,311281829,311281843,311281839,311281847,311281844,311281823,311281853,311281852,311281856,311281848,311281851,311281858,311281857,311281822,311281861,311281860,311281826,311281864,311281862,311281827,311287109,311281709,311287108,311281865,311287111,311287110,311287112,311281866,311281867,311281819,311281869,311281871,311281870,311281710,311281874,311281873,311281875,311281877,311281821,1606180344,311281817,311285628,311285627,1606176177,1605301149,311285629,1605301109,311281815,1605301147,1605301120,1605301090,1507650458,1605301076,1605301072,1507650457,1605301112,1605301117,1605301087,1605301067,311281818,1605301159,1605301173,1605301092,311281712,1605301155,1605301085,311281809,311281811,311281808,311281807,311281803,311281805,1605301170,1605301126,1605301079,311281804,1605301114,1605301125,1605301070,1605301124,1605301052,311281802,1605301049,1605301129,311281782,311281783,311281790,311281788,311281713,311281786,311281785,311281787,311281781,311281779,311281791,311281778,311281792,1605301166,311281777,1605301163,311281798,311281795,311285630,311281775,311285631,1494404224,311281801,311281714,311281774,311285632,311285634,311281716,311285633,311281773,311285636,311285635,311285637,311281717,311285639,311285638,311285640,311285641,311285643,311281772,311285644,311285642,311281718,311285646,311285645,311285647,311285648,311281768,311285650,311285649,311285652,311285651,311281766,311285654,311285653,311281770,311281769,311285656,311285655,311285659,311285657,311285658,863091225}	\N	\N	\N	\N	\N
