14458340	2012-10-06 22:53:03	1	1	2	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	2	2	3	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	4	5	4	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	8	11	5	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	17	23	6	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	35	46	7	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	71	93	8	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	143	186	9	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	286	373	10	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
14458340	2012-10-06 22:53:03	572	746	11	{21124881,21124881,21124881,21124881,21124881,21124881}	{0103000020E61000000100000005000000458A1882A1DA53C0BBB4C433B3E24540458A1882A1DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540000000008ADA53C0BBB4C433B3E24540458A1882A1DA53C0BBB4C433B3E24540:0103000020E61000000100000005000000000000008ADA53C08149C440C1E24540000000008ADA53C021CB27D0CCE2454027C0B0FC79DA53C021CB27D0CCE2454027C0B0FC79DA53C08149C440C1E24540000000008ADA53C08149C440C1E24540:0103000020E6100000010000000500000010E7E104A6DA53C032FADD3731E2454010E7E104A6DA53C0BBB4C433B3E24540B2B2821D98DA53C0BBB4C433B3E24540B2B2821D98DA53C032FADD3731E2454010E7E104A6DA53C032FADD3731E24540:0103000020E61000000100000005000000B2B2821D98DA53C0939308E8EFE14540B2B2821D98DA53C032FADD3731E24540000000008ADA53C032FADD3731E24540000000008ADA53C0939308E8EFE14540B2B2821D98DA53C0939308E8EFE14540:0103000020E61000000100000005000000000000008ADA53C01B49C239AFE14540000000008ADA53C0939308E8EFE145402E29CFC37CDA53C0939308E8EFE145402E29CFC37CDA53C01B49C239AFE14540000000008ADA53C01B49C239AFE14540:0103000020E610000001000000050000002E29CFC37CDA53C0E2D3F7753BE145402E29CFC37CDA53C01B49C239AFE145406A0EB5125FDA53C01B49C239AFE145406A0EB5125FDA53C0E2D3F7753BE145402E29CFC37CDA53C0E2D3F7753BE14540}	{NULL:NULL:NULL:NULL:NULL:NULL}
