5936429	7	t	556559	2012-04-14 21:37:30	11304786	"is_in"=>"Budapest", "highway"=>"primary_link"	{41484909,41484914,41484922,449436399,41484932,1717007266}
5936429	8	t	717680	2012-07-13 12:01:26	12205916	"is_in"=>"Budapest", "highway"=>"primary_link", "maxspeed"=>"50"	{41484909,41484914,41484922,449436399,41484932,1717007266}
8108623	6	t	110838	2011-11-07 22:50:04	9769694	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link"	{60762296,1494703750,449436394,60762295}
8108623	7	t	717680	2012-07-13 12:01:27	12205916	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link", "maxspeed"=>"50"	{60762296,1494703750,449436394,60762295}
8108663	8	t	55843	2011-07-12 17:25:22	8705646	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link"	{41484882,1359725316,449436390,60762652}
8108663	9	t	717680	2012-07-13 12:01:27	12205916	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link", "maxspeed"=>"50"	{41484882,1359725316,449436390,60762652}
8108666	6	t	556559	2012-04-14 20:21:21	11304084	"is_in"=>"Budapest", "layer"=>"1", "highway"=>"primary_link"	{60762652,60762653,449436388,60762654,449436385,1716903938,60762709}
8108666	7	t	556559	2012-04-14 21:37:29	11304786	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "highway"=>"primary_link"	{60762652,1717007265}
8108668	6	t	110838	2011-11-07 22:48:23	9769694	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link"	{60762652,1494701675,449436391,60762717}
8108668	7	t	717680	2012-07-13 12:01:27	12205916	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link", "maxspeed"=>"50"	{60762652,1494701675,449436391,60762717}
27833723	7	t	55843	2011-08-07 08:10:00	8944743	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link"	{60762295,1389253042,449436392,60001467}
27833723	8	t	717680	2012-07-13 12:01:27	12205916	"is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary_link", "maxspeed"=>"50"	{60762295,1389253042,449436392,60001467}
27833730	13	t	110838	2011-11-07 22:44:43	9769694	"name"=>"Árpád híd", "is_in"=>"Budapest", "lanes"=>"3", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary", "maxspeed"=>"70"	{60759146,601392052,601392051,60759147,60762750,60762748,60762296,60001467,1447714818}
27833730	14	t	110838	2011-11-07 22:50:04	9769694	"name"=>"Árpád híd", "is_in"=>"Budapest", "lanes"=>"3", "layer"=>"1", "bridge"=>"yes", "oneway"=>"yes", "highway"=>"primary", "maxspeed"=>"70"	{60759146,601392052,601392051,60759147,60762750,60762296,60001467,1447714818}
59778634	5	t	556559	2012-04-14 21:37:30	11304786	"lcn"=>"yes", "foot"=>"designated", "is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "bicycle"=>"yes", "highway"=>"cycleway", "segregated"=>"yes"	{1717007267,294692254,1389253043,294689268,725159132,321858028}
59778634	6	t	556559	2012-08-14 13:51:22	12727924	"lcn"=>"yes", "foot"=>"designated", "is_in"=>"Budapest", "layer"=>"1", "bridge"=>"yes", "bicycle"=>"yes", "highway"=>"cycleway", "segregated"=>"yes"	{1717007267,294692254,1389253043}
121469347	3	t	55843	2011-09-28 05:10:21	9416486	"name"=>"Árpád híd", "layer"=>"1", "bridge"=>"yes", "footway"=>"sidewalk", "highway"=>"footway"	{1447714852,1359725410,601392033,1359725405,1447714849,1447714847,1359725392,1359725368,1359725367,1359725366,1359725365,1359725363,1359725361,1359725342,1359725339,1359725344,1359725354,1359725341,1359725333,1359725319,601392042,1359725318,1359725317,1359725314,1359725316,1359725312,449436391,1359725307,1359725309,1359725295,601392044,1359725292,1359725290,1359725284,1359725282,1359725269,1359725267}
121469347	4	t	556559	2012-04-14 21:29:18	11304716	"name"=>"Árpád híd", "layer"=>"1", "bridge"=>"yes", "footway"=>"sidewalk", "highway"=>"footway"	{1447714852,1359725410,601392033,1359725405,1447714849,1447714847,1359725392,1359725368,1359725367,1359725366,1359725365,1359725363,1359725361,1359725342,1359725339,1359725344,1359725354,1359725341,1359725333,1359725319,601392042,1359725318,1716995356,1359725317,1359725314,1359725316,1359725312,449436391,1359725307,1359725309,1359725295,601392044,1359725292,1359725290,1359725284,1359725282,1359725269,1359725267}
124972321	2	t	556559	2012-04-14 21:24:17	11304673	"name"=>"Árpád híd", "layer"=>"1", "bridge"=>"yes", "bicycle"=>"yes", "highway"=>"footway"	{1389253043,1389253042,449436394,1389253041,1389253037,1389253035,1389253030,1389253027,1389253025,1389253024}
124972321	3	t	579990	2012-09-06 19:40:52	13015486	"name"=>"Árpád híd", "layer"=>"1", "bridge"=>"yes", "bicycle"=>"yes", "highway"=>"path"	{1389253043,1389253042,449436394,1389253041,1389253037,1389253035,1389253030,1389253027,1389253025,1389253024}
124972321	4	t	408450	2012-11-03 21:12:02	13739571	"lcn"=>"yes", "name"=>"Árpád híd", "layer"=>"1", "bridge"=>"yes", "bicycle"=>"yes", "highway"=>"path"	{1389253043,1389253042,449436394,1389253041,1389253037,1389253035,1389253030,1389253027,1389253025,1389253024}
124972321	5	t	408450	2012-11-09 13:11:44	13808384	"lcn"=>"yes", "foot"=>"designated", "name"=>"Árpád híd", "layer"=>"1", "bridge"=>"yes", "bicycle"=>"yes", "highway"=>"path"	{1389253043,1389253042,449436394,1389253041,1389253037,1389253035,1389253030,1389253027,1389253025,1389253024}
