52170903	14211906	2012-12-09 12:27:42	14211906	N	982308233	2	MODIFY	f	t	\N	\N	0101000020E61000008FB7A68AF31D4540ADDEE176685F4D40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170902	14211906	2012-12-09 12:27:41	14211906	N	982307901	2	MODIFY	f	t	\N	\N	0101000020E6100000EF8513E2DB20454058C27F5FC8584D40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170901	14211906	2012-12-09 12:27:41	14211906	N	982225812	2	MODIFY	f	t	\N	\N	0101000020E6100000AFA7678BB5434540032E7E09CB984D40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170900	14211906	2012-12-09 12:27:41	14211906	N	982225377	2	MODIFY	f	t	\N	\N	0101000020E6100000184ADC195C5345402DF9E989F88F4D40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170899	14211906	2012-12-09 12:27:41	14211906	N	981031794	3	MODIFY	f	t	\N	\N	0101000020E61000005E87C50325DC4A403F9B0B1291DE4F40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170898	14211906	2012-12-09 12:27:41	14211906	N	979881372	2	MODIFY	f	t	\N	\N	0101000020E6100000E01923C8F73F2640A0B657303BF54640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170897	14211906	2012-12-09 12:27:41	14211906	N	979881274	2	MODIFY	f	t	\N	\N	0101000020E6100000291EBC1BB02C26407AC5538F34F54640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170896	14211906	2012-12-09 12:27:41	14211906	N	977631929	2	MODIFY	f	t	\N	\N	0101000020E61000007C7B7CE73CB454402009FB7612214C40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170895	14211906	2012-12-09 12:27:41	14211906	N	977631665	2	MODIFY	f	t	\N	\N	0101000020E6100000BA48467389A95440188E8C7A2D154C40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170894	14211906	2012-12-09 12:27:41	14211906	N	977406393	2	MODIFY	f	t	\N	\N	0101000020E61000005E8B7159E0662940F5B63E517E9B4940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170893	14211906	2012-12-09 12:27:41	14211906	N	976726341	4	MODIFY	f	t	\N	\N	0101000020E6100000CAA1EAFC809B404042374591FFD65040	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170892	14211906	2012-12-09 12:27:41	14211906	N	9800864	5	MODIFY	f	t	\N	\N	0101000020E610000076001F17302414C0E477E45993664C40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170891	14211906	2012-12-09 12:27:40	14211906	N	976025127	2	MODIFY	f	t	\N	\N	0101000020E6100000F33F5475EA7D42407FFACF9A1FA44B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170890	14211906	2012-12-09 12:27:40	14211906	N	975687788	4	MODIFY	f	t	\N	\N	0101000020E6100000EF682D16D04D2F40945B49E130A538C0	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170889	14211906	2012-12-09 12:27:40	14211906	N	975227022	2	MODIFY	f	t	\N	\N	0101000020E610000093B53CC560B4F9BFA75F7D97AD724940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170888	14211906	2012-12-09 12:27:40	14211906	N	974455751	3	MODIFY	f	t	\N	\N	0101000020E61000003EB4EACE6E7043400F70F728124C4640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170887	14211906	2012-12-09 12:27:40	14211906	N	974208179	3	MODIFY	f	t	\N	\N	0101000020E6100000D3BC885BAA6352C015C8EC2C7A4D3240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170886	14211906	2012-12-09 12:27:40	14211906	N	974207889	2	MODIFY	f	t	\N	\N	0101000020E6100000C3482F6A776352C0799BEDC0EF4B3240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170885	14211906	2012-12-09 12:27:40	14211906	N	97577090	5	MODIFY	f	t	\N	\N	0101000020E61000005428C1D144AE04C0B658405711834A40	\N	"ford"=>"yes", "note"=>"long and quite deep - caution!", "source:odbl"=>"OSSV"	"note"=>"long and quite deep - caution!", "odbl"=>"clean", "highway"=>"ford", "source:odbl"=>"OSSV"	\N	\N	\N	\N	\N	\N
52170884	14211906	2012-12-09 12:27:39	14211906	N	974161288	4	MODIFY	f	t	\N	\N	0101000020E61000005156C2C9EC6352C097355607E54E3240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170883	14211906	2012-12-09 12:27:39	14211906	N	974002066	2	MODIFY	f	t	\N	\N	0101000020E6100000A465EE6BEECB51C0EA27F796CD2F3240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170882	14211906	2012-12-09 12:27:39	14211906	N	973615550	3	MODIFY	f	t	\N	\N	0101000020E6100000290BBA185E0D4340D932CF00CDA64B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170881	14211906	2012-12-09 12:27:39	14211906	N	972993914	2	MODIFY	f	t	\N	\N	0101000020E61000005B28F4554D172C403FE603029D7E4940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170880	14211906	2012-12-09 12:27:39	14211906	N	972549555	4	MODIFY	f	t	\N	\N	0101000020E6100000F6076FB4884927402580513871BA4740	\N	"ford"=>"yes"	"ford"=>"yes", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170879	14211906	2012-12-09 12:27:39	14211906	N	972312400	4	MODIFY	f	t	\N	\N	0101000020E61000006CFD3E2D503C05C0B84C970F52704540	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170878	14211906	2012-12-09 12:27:39	14211906	N	970745408	3	MODIFY	f	t	\N	\N	0101000020E6100000DCBD37E1B9122C4082D6B26B317E4940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170877	14211906	2012-12-09 12:27:39	14211906	N	969652831	4	MODIFY	f	t	\N	\N	0101000020E6100000E18CABDBEAAB2B401D55F25602E04740	\N	"ford"=>"yes"	"ford"=>"yes", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170876	14211906	2012-12-09 12:27:39	14211906	N	969106821	2	MODIFY	f	t	\N	\N	0101000020E6100000E8B523E6A3D851C053E2DF0CA3BD4640	\N	"ford"=>"yes", "source"=>"CanVec 6.0 - NRCan"	"source"=>"CanVec 6.0 - NRCan", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170875	14211906	2012-12-09 12:27:39	14211906	N	968224238	3	MODIFY	f	t	\N	\N	0101000020E6100000F39D4E684868434030A3B327DC484640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170874	14211906	2012-12-09 12:27:39	14211906	N	968108651	3	MODIFY	f	t	\N	\N	0101000020E6100000EFF26382501152C06DE0B31AB7853240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170873	14211906	2012-12-09 12:27:38	14211906	N	968104751	3	MODIFY	f	t	\N	\N	0101000020E610000051F1248EE1762440753BFBCA830C4C40	\N	"ford"=>"stepping_stones"	"ford"=>"stepping_stones", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170872	14211906	2012-12-09 12:27:38	14211906	N	968084710	2	MODIFY	f	t	\N	\N	0101000020E61000009AA1A7B7F5993040B52792F991AF4840	\N	"ford"=>"yes", "source"=>"survey"	"source"=>"survey", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170871	14211906	2012-12-09 12:27:38	14211906	N	968084654	2	MODIFY	f	t	\N	\N	0101000020E610000086938F38BF9C30407039A80E03AC4840	\N	"ford"=>"yes", "source"=>"survey"	"source"=>"survey", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170870	14211906	2012-12-09 12:27:38	14211906	N	967206465	2	MODIFY	f	t	\N	\N	0101000020E6100000371F3240FD7E3640D5207134EC754240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170869	14211906	2012-12-09 12:27:38	14211906	N	967142427	2	MODIFY	f	t	\N	\N	0101000020E61000007C98BD6C3BE12B40410B09185D6E4940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170868	14211906	2012-12-09 12:27:38	14211906	N	966708296	2	MODIFY	f	t	\N	\N	0101000020E61000008A01124DA0C800C062BEBC00FB024B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170867	14211906	2012-12-09 12:27:38	14211906	N	966599884	3	MODIFY	f	t	\N	\N	0101000020E6100000D48D661B6EC601C044807802062A4B40	\N	"ford"=>"yes", "source"=>"OS_OpenData_Streetview"	"source"=>"OS_OpenData_Streetview", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170866	14211906	2012-12-09 12:27:38	14211906	N	965285338	2	MODIFY	f	t	\N	\N	0101000020E6100000548AC2D3D07B0E40FA360E06E8D84540	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170865	14211906	2012-12-09 12:27:38	14211906	N	965285302	2	MODIFY	f	t	\N	\N	0101000020E61000003B4BDA9E6A7E0E409B5775560BD94540	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170864	14211906	2012-12-09 12:27:38	14211906	N	965284807	2	MODIFY	f	t	\N	\N	0101000020E61000006607A6E4E6E506C0903AF0202CDE4440	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170863	14211906	2012-12-09 12:27:38	14211906	N	964960703	3	MODIFY	f	t	\N	\N	0101000020E6100000F29C88D926D04540612D8892DA1E4440	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170862	14211906	2012-12-09 12:27:38	14211906	N	964865893	2	MODIFY	f	t	\N	\N	0101000020E6100000B846BA55C64D1F409DCAB3DCE3F34540	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170861	14211906	2012-12-09 12:27:38	14211906	N	964695134	2	MODIFY	f	t	\N	\N	0101000020E610000028AF3A17EBE0F9BF28FB9DDCA5754940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170860	14211906	2012-12-09 12:27:37	14211906	N	963613736	3	MODIFY	f	t	\N	\N	0101000020E61000007B4496163FE722400AEEAC82BDEE4640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170859	14211906	2012-12-09 12:27:37	14211906	N	963528819	2	MODIFY	f	t	\N	\N	0101000020E610000023C8F77B188436407967A329F15F4240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170858	14211906	2012-12-09 12:27:37	14211906	N	963256266	2	MODIFY	f	t	\N	\N	0101000020E610000066E2B1FA7EB043404369B97DA0284640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170857	14211906	2012-12-09 12:27:37	14211906	N	963242773	2	MODIFY	f	t	\N	\N	0101000020E61000003EF5FEF5C0952140AB460AC09A5E4840	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170856	14211906	2012-12-09 12:27:37	14211906	N	963061621	3	MODIFY	f	t	\N	\N	0101000020E610000053D6CADF183B3640C5DB943CE8714240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170855	14211906	2012-12-09 12:27:37	14211906	N	962408959	2	MODIFY	f	t	\N	\N	0101000020E610000052F932AC3D47E4BFBE39B764B00B4A40	\N	"ford"=>"yes", "source"=>"OS_OpenData_StreetView"	"source"=>"OS_OpenData_StreetView", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170854	14211906	2012-12-09 12:27:37	14211906	N	962133818	4	MODIFY	f	t	\N	\N	0101000020E6100000858ABB8B41253940FF9A070B821B4E40	\N	"ford"=>"yes", "note"=>"Over the stones it goes"	"note"=>"Over the stones it goes", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170853	14211906	2012-12-09 12:27:37	14211906	N	961741261	2	MODIFY	f	t	\N	\N	0101000020E6100000DB8651103CA04340B5503239B5174640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170852	14211906	2012-12-09 12:27:37	14211906	N	960819410	5	MODIFY	f	t	\N	\N	0101000020E61000003A41F6D5B0562B405911DA1775864940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170851	14211906	2012-12-09 12:27:37	14211906	N	960607033	2	MODIFY	f	t	\N	\N	0101000020E6100000F3A6C75B53AE4340BE99E2BBDE294640	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170850	14211906	2012-12-09 12:27:37	14211906	N	960583873	2	MODIFY	f	t	\N	\N	0101000020E6100000CDBC0B4A071152C0F563384316843240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170849	14211906	2012-12-09 12:27:36	14211906	N	960583441	2	MODIFY	f	t	\N	\N	0101000020E610000047437C16BA1052C0BEC6890A30853240	\N	"ford"=>"yes", "note"=>"This seems to be some sort of bridge in the making (Oct-21/10). As is, it's more of a ford, though. -JaakkoH", "source"=>"survey"	"note"=>"This seems to be some sort of bridge in the making (Oct-21/10). As is, it's more of a ford, though. -JaakkoH", "source"=>"survey", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170848	14211906	2012-12-09 12:27:36	14211906	N	960451882	2	MODIFY	f	t	\N	\N	0101000020E6100000DC2E34D7692552C0EEC220FAFF843240	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170847	14211906	2012-12-09 12:27:36	14211906	N	960204982	2	MODIFY	f	t	\N	\N	0101000020E6100000F5D8960167611EC05479F1344FA24240	\N	"ford"=>"yes"	"ford"=>"yes", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170652	14211906	2012-12-09 12:27:21	14211906	N	910481603	4	MODIFY	f	t	\N	\N	0101000020E6100000511B30A3B3A7FCBFAE6186C613D64A40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170651	14211906	2012-12-09 12:27:20	14211906	N	910137917	2	MODIFY	f	t	\N	\N	0101000020E6100000B84082E2C7044FC056AB6521F0A34640	\N	"ford"=>"yes", "source"=>"CanVec 6.0 - NRCan"	"source"=>"CanVec 6.0 - NRCan", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170650	14211906	2012-12-09 12:27:20	14211906	N	909516976	2	MODIFY	f	t	\N	\N	0101000020E6100000B36213F4724A43401405FA449EFB4B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170649	14211906	2012-12-09 12:27:20	14211906	N	909410002	2	MODIFY	f	t	\N	\N	0101000020E610000092A0AEA4CB4D4340F02202C413FD4B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170648	14211906	2012-12-09 12:27:20	14211906	N	909409689	2	MODIFY	f	t	\N	\N	0101000020E61000008F931D763A484340B89965AABBEF4B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170647	14211906	2012-12-09 12:27:20	14211906	N	909401059	2	MODIFY	f	t	\N	\N	0101000020E61000006F675F79904A2A402F4DB62682594940	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170646	14211906	2012-12-09 12:27:20	14211906	N	908679815	2	MODIFY	f	t	\N	\N	0101000020E6100000359DF8C500102840A9CDEE7F36424740	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170645	14211906	2012-12-09 12:27:20	14211906	N	908584532	3	MODIFY	f	t	\N	\N	0101000020E61000000AC9B898558EB73F760EAF35A5FE4940	\N	"ford"=>"yes", "source"=>"OS OpenData StreetView"	"source"=>"OS OpenData StreetView", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170644	14211906	2012-12-09 12:27:20	14211906	N	908479302	2	MODIFY	f	t	\N	\N	0101000020E61000003D6D437BABB41B402B84D558C22F4D40	\N	"ford"=>"yes"	"ford"=>"yes", "highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170643	14211906	2012-12-09 12:27:20	14211906	N	908324395	3	MODIFY	f	t	\N	\N	0101000020E61000006FA2F19FC9C11F4049D4B0845A5D4740	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170642	14211906	2012-12-09 12:27:20	14211906	N	908181692	2	MODIFY	f	t	\N	\N	0101000020E610000086F2F400CC0B284006ABA0585D424740	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170641	14211906	2012-12-09 12:27:20	14211906	N	908181202	2	MODIFY	f	t	\N	\N	0101000020E6100000AE06729A4F0B2840CC738E4B66424740	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170640	14211906	2012-12-09 12:27:19	14211906	N	908147672	2	MODIFY	f	t	\N	\N	0101000020E6100000E783AFF90208284078C36CB87E424740	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
52170639	14211906	2012-12-09 12:27:19	14211906	N	908032632	2	MODIFY	f	t	\N	\N	0101000020E6100000AE5406C4DA8A4D405E6919A9F73B4B40	\N	"ford"=>"yes"	"highway"=>"ford"	\N	\N	\N	\N	\N	\N
