7763622	2	t	38313	2012-05-21 12:13:39	11661834		0101000020E6100000EEBC434074453040A7D887ABB91B4840
7763622	3	t	54806	2012-07-22 14:13:27	12434464		0101000020E6100000CB8A3CA4734530408402A557B91B4840
60571965	1	t	12295	2007-10-03 10:00:51	26107		0101000020E61000000085C48723453040F7E74768701B4840
60571965	2	t	107461	2009-04-08 05:31:01	314283		0101000020E61000000085C48723453040F7E74768701B4840
60571965	3	t	298560	2012-11-03 16:46:16	13736518		0101000020E6100000F7A3F2C01146304032B907D7921B4840
61674132	90	t	54806	2010-01-08 07:07:23	3567921		0101000020E61000008384CDA55D553040E4C3EC65DB224840
61674132	91	t	54806	2010-01-08 07:37:56	3568033		0101000020E61000008384CDA55D553040E4C3EC65DB224840
61674133	90	t	54806	2010-01-08 07:37:55	3568033		0101000020E61000005F2A36E6755630401E6915A2E8224840
61674133	91	t	135339	2011-01-08 16:13:35	6905552		0101000020E610000064C515BC8D56304080C23467D8224840
61674134	89	t	54806	2010-01-08 07:37:55	3568033		0101000020E610000014286211C3563040544B8457DC224840
61674134	90	t	135339	2011-01-08 16:13:37	6905552		0101000020E610000019C341E7DA563040B6A4A31CCC224840
61674136	88	t	54806	2010-01-08 07:37:54	3568033		0101000020E610000077476BB18056304001A4DBB7FF224840
61674136	89	t	135339	2011-01-08 16:13:48	6905552		0101000020E610000082B3EFE59956304090EBF021F2224840
61674137	91	t	54806	2010-01-08 07:37:54	3568033		0101000020E610000010E5B0A0D55630409D3D867DF1224840
61674137	92	t	135339	2011-01-08 16:13:50	6905552		0101000020E610000093E0B2AFE1563040747918FFE3224840
61674138	89	t	54806	2010-01-08 07:37:54	3568033		0101000020E61000002F9B4A500D573040B9533A58FF224840
61674138	90	t	135339	2011-01-08 16:13:36	6905552		0101000020E61000007716BD5301573040FA1FAA3AF5224840
61674142	92	t	38313	2012-05-21 10:32:43	11660876		0101000020E6100000F5B40DEDAD58304095B31C8DE8224840
61674142	93	t	54806	2012-07-22 03:24:44	12425150		0101000020E61000009F2E41FCB2583040316475ABE7224840
61674143	90	t	38313	2012-05-21 10:32:43	11660876		0101000020E61000008D3853D790583040319B00C3F2224840
61674143	91	t	54806	2012-07-22 03:24:44	12425150		0101000020E61000001A71016894583040551BF741F1224840
61674144	88	t	54806	2010-01-08 07:37:52	3568033		0101000020E61000003E31A138365930408856DDD90D234840
61674144	89	t	38313	2012-05-21 10:32:43	11660876		0101000020E6100000872D8727055930408D55945C0F234840
61674146	88	t	54806	2010-01-08 07:37:52	3568033		0101000020E6100000143F6B23435930409340DE0610234840
61674146	89	t	38313	2012-05-21 10:32:43	11660876		0101000020E61000005F31D92E23593040191241E614234840
61674147	89	t	38313	2012-05-21 10:32:43	11660876		0101000020E6100000C5D8F802695930404CBA771E26234840
61674147	90	t	56501	2012-08-06 22:33:43	12640146		0101000020E6100000F21CDB7C6D593040EEA309CA23234840
61674155	88	t	54806	2010-01-08 07:37:48	3568033		0101000020E6100000A66B8198DF583040D1121A7739234840
61674155	89	t	38313	2012-05-21 10:32:43	11660876		0101000020E6100000719D352ED2583040B3F336363B234840
61674157	88	t	54806	2010-01-08 07:07:14	3567921		0101000020E6100000163026A2045A3040A31C716D4D234840
