42732547	6	t	740427	2012-07-18 07:41:13	12274066	"name"=>"Jastrzębska", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"residential", "addr:city"=>"Pielgrzymowice"	{614145261,614145263,1711692532,1711692545,1711692548,1711692551,1711692567,534384252,1711692582,1711692584,1711692598,1272138731}
42732547	7	t	91056	2012-07-20 14:00:39	12380525	"name"=>"Jastrzębska", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary", "addr:city"=>"Pielgrzymowice"	{614145261,614145263,1711692532,1711692545,1711692548,1711692551,1711692567,534384252,1711692582,1711692584,1711692598,1272138731}
48347679	4	t	740427	2012-07-18 01:23:19	12274066	"name"=>"Miarki K.", "highway"=>"residential"	{534384247,614145258,614145259,1434289623,614145260}
111719205	5	t	603395	2012-08-17 08:23:11	12760073	"name"=>"Zebrzydowicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{534384240,1810145645,1810145646,534384236,534384230,534384241,1869877887,614145251}
111719205	6	t	370613	2012-09-23 16:25:01	13223248	"name"=>"Zebrzydowicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{534384240,1929230255,534384239,1929230259,534384237,1929230261,1810145645,1810145646,534384236,534384230,534384241,1869877887,614145251}
111719206	1	t	394189	2011-05-04 14:48:51	8050023	"name"=>"Groblowa", "highway"=>"residential", "surface"=>"asphalt"	{534384240,1272138674,1272138736,1272138826,1272138723,1272138687}
111719206	2	t	603395	2012-02-24 20:45:55	10782296	"name"=>"Groblowa", "highway"=>"residential", "surface"=>"asphalt"	{534384240,1272138674,1272138736}
111719212	6	t	722137	2012-07-17 09:57:07	12263585	"name"=>"Zebrzydowicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{614145251,1778965286,1434289575,1434289615,1827366778,534384251}
111719212	7	t	370613	2012-09-23 16:25:00	13223248	"name"=>"Zebrzydowicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{614145251,1778965286,1434289575,1929230263,534384249,1929230267,1434289615,534384247,1929230269,1929230271,1827366778,534384251}
111719525	1	t	394189	2011-05-04 14:54:55	8050064	"name"=>"Stroma", "highway"=>"residential", "surface"=>"asphalt"	{1272138675,1272138737,1272138700,1272138778,1272138689,1272138751,1272138709,1272138790,1272138731}
130135554	5	t	603395	2012-08-17 08:23:09	12760073	"name"=>"Gosławicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{534384251,1827366779,1711692508,1711692514,1711692519,1711692524,1711692528,614145262,614145261,1434289691,1434289712,534384243,1869877888,1434289745,1434289749,1869877890,1434289773,1434289784,1869877893,534384245,1869877895,1434289794,1434289795}
130135554	6	t	370613	2012-09-23 16:24:59	13223248	"name"=>"Gosławicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{534384251,1827366779,1711692508,1711692514,1711692519,1929230275,1711692524,1711692528,614145262,614145261,1434289691,1434289712,534384243,1869877888,1434289745,1434289749,1869877890,1434289773,1434289784,1869877893,534384245,1869877895,1434289794,1434289795}
130135554	7	t	560329	2012-12-12 21:01:58	14253630	"name"=>"Gosławicka", "source"=>"http://ump.waw.pl/ retrieved 14:47:59 09/03/09 (UMP-Katowice/src/KATOWICE.drogi.txt)", "highway"=>"tertiary"	{534384251,1827366779,1711692508,1711692514,1711692519,1929230275,1711692524,1711692528,614145262,614145261,1434289691,1434289712,534384243,1869877888,1434289745,1434289749,1869877890,1434289773,1434289784,1869877893,534384245,1869877895,1434289794,1434289795,1869877897,1869877899,1869877901,1869877903,1869877912,1869877922,1869877923,1434289813,1869877928,1869877932,1869877934,1869877940,1434289827,1869877930,1869877924,1869877914,1869877910,1869877908,1869877905,1434289805,1434289815,1434289836,1434289839,1434289840,1434289841,1434289860,1869878061,1434289866,1434289873,1434289875,1434289889,1434289899,1434289903,1869878125,1434289923,1434289970,1434289972}
130135560	1	t	491828	2011-09-16 12:42:01	9316273	"name"=>"Grunwaldzka", "highway"=>"residential"	{1434289615,1434289594,1434289591,1434289589,1434289572,1434289559,1434289556,1434289553}
130135560	2	t	370613	2012-09-23 16:25:00	13223248	"name"=>"Grunwaldzka", "highway"=>"residential"	{1434289615,1929230265,1434289594,1434289591,1434289589,1434289572,1434289559,1434289556,1434289553}
130135632	1	t	491828	2011-09-16 12:42:07	9316273	"name"=>"Powstańców", "highway"=>"residential"	{534384251,1272138675}
130135632	2	t	370613	2012-09-23 16:25:00	13223248	"name"=>"Powstańców", "highway"=>"residential"	{534384251,1929230273,1272138675}
130135821	1	t	491828	2011-09-16 12:42:24	9316273	"natural"=>"water"	{1434289700,1434289719,1434289759,1434289771,1434289786,1434289792,1434289790,1434289779,1434289777,1434289762,1434289725,1434289700}
130135821	2	t	370613	2012-09-23 16:25:01	13223248	"natural"=>"water"	{1434289700,1434289719,1929230308,1434289759,1434289771,1929230316,1434289786,1929230323,1434289792,1434289790,1434289779,1434289777,1929230314,1434289762,1929230305,1434289725,1929230295,1929230280,1434289700}
130987651	1	t	491828	2011-09-23 07:51:15	9374921	"natural"=>"water"	{1442043442,1442043437,1442043434,1442043426,1442043418,1442043419,1442043416,1442043414,1442043415,1442043417,1442043422,1442043431,1442043440,1442043442}
130987651	2	t	370613	2012-09-23 16:25:01	13223248	"natural"=>"water"	{1442043442,1929230333,1442043437,1442043434,1929230320,1442043426,1442043418,1442043419,1442043416,1929230282,1442043414,1929230276,1929230278,1442043415,1929230299,1929230302,1442043417,1929230310,1929230312,1442043422,1929230318,1442043431,1929230326,1929230329,1442043440,1929230337,1442043442}
143404873	11	t	603395	2012-08-17 08:23:12	12760073	"ref"=>"938", "lanes"=>"1", "source"=>"WIG100k", "highway"=>"secondary"	{534384165,1810290423,1647830264,246830922,246830923,1810290478,1441965175,246830924,246830925,1441965242,1439322223,1810145384,246830926,246830927,246830928,435105448,246830929,246830930,246830931,246830932,246830933,246830934,246830935,1837938613,246830936,1441965794,246830937,246830938,246830939,1441965973,246830940,1441966061,246830941,1434439130,246830942,246830943,246830944,246830945,1754818229,246830946,246830947,246830948,246830949,1434439182,246830950,246830951,246830952,246830953,246830954,246830955,246830956,246830957,1754834030,1754834032,1754834036,246830958,246830959,246830960,246830961,246830962,1666852958,1666852974,246830963,246830964,246830965,1272138794,246830966,246830967,246830968,246830970,246830971,246830972,246830973,1869877942,246830974,246830975,1869878115,246830976,246830977,1434289972,246830978,246830979,246830980,246830981,1784422273,246830982,246830983,1272138680,246830984,246830985,246830986,246830987}
143404873	12	t	603395	2012-09-25 08:12:54	13243646	"ref"=>"938", "lanes"=>"1", "source"=>"WIG100k", "highway"=>"secondary"	{534384165,1810290423,1647830264,246830922,246830923,1810290478,1441965175,246830924,246830925,1441965242,1439322223,1810145384,246830926,246830927,246830928,435105448,246830929,246830930,246830931,246830932,246830933,246830934,246830935,1837938613,246830936,1441965794,246830937,246830938,246830939,1441965973,246830940,1441966061,246830941,1434439130,246830942,246830943,246830944,246830945,1754818229,246830946,246830947,246830948,246830949,1434439182,246830950,246830951,246830952,246830953,246830954,246830955,246830956,246830957,1754834030,1754834032,1754834036,246830958,246830959,246830960,246830961,246830962,1666852958,1666852974,246830963,246830964,246830965,1272138794,246830966,246830967,246830968,246830970,246830971,246830972,246830973,1869877942,246830974,246830975,1869878115,246830976,246830977,1434289972,246830978,246830979,246830980,246830981,1784422273,246830982,246830983,1272138680,246830984,246830985,246830986,1931928632,246830987}
