538136634	1	t	5306	2009-10-22 02:45:29	2917996		0101000020E6100000F5119D0ADD135EC084F178FFC4B34A40
538136667	1	t	5306	2009-10-22 02:45:31	2917996		0101000020E6100000C5CFDAC8D0135EC0D2167C3FDAB34A40
538136671	1	t	5306	2009-10-22 02:45:31	2917996		0101000020E61000009734EB31B6135EC095E3045C46B44A40
538136698	1	t	5306	2009-10-22 02:45:32	2917996		0101000020E6100000E7B22CF3B1135EC0F12C414640B44A40
538136809	1	t	5306	2009-10-22 02:45:36	2917996		0101000020E61000003E3B850170135EC0DBC2F352B1B34A40
538136835	1	t	5306	2009-10-22 02:45:37	2917996		0101000020E610000093C7D3F283135EC0A40799BF9DB34A40
538136868	1	t	5306	2009-10-22 02:45:38	2917996		0101000020E61000007A7C314A06145EC08A1D328A8AB34A40
538136889	1	t	5306	2009-10-22 02:45:38	2917996		0101000020E61000009D7EF55D36145EC0192B20A3F2B24A40
538136906	1	t	5306	2009-10-22 02:45:39	2917996		0101000020E61000004972AF824E135EC0CAC859D8D3B34A40
538136943	1	t	5306	2009-10-22 02:45:40	2917996		0101000020E610000086402E71E4135EC07EFDB561B9B34A40
538136963	1	t	5306	2009-10-22 02:45:41	2917996		0101000020E6100000879565E31C145EC0EC45FEAA6DB34A40
538137162	1	t	5306	2009-10-22 02:45:47	2917996		0101000020E6100000628731E96F105EC01D85DA2560B14A40
538137166	1	t	5306	2009-10-22 02:45:47	2917996		0101000020E6100000C430BB82C8135EC0B65F88E64BB44A40
538137314	1	t	5306	2009-10-22 02:45:51	2917996		0101000020E61000004FF27E37B8135EC0176DE92C0EB44A40
538137325	1	t	5306	2009-10-22 02:45:51	2917996		0101000020E61000004DF73AA9AF135EC0B962354C23B44A40
538137346	1	t	5306	2009-10-22 02:45:51	2917996		0101000020E6100000AA4A5B5C630F5EC0DA06EE409DAF4A40
538137423	1	t	5306	2009-10-22 02:45:54	2917996		0101000020E61000002BBDDB6138135EC013769B81DBB34A40
538137480	1	t	5306	2009-10-22 02:45:56	2917996		0101000020E6100000C959D8D30E0F5EC0E8621DD83BAF4A40
538137514	1	t	5306	2009-10-22 02:45:57	2917996		0101000020E610000037F28AF1AB135EC055F42CAD2BB44A40
538137569	1	t	5306	2009-10-22 02:46:00	2917996		0101000020E6100000ABE2D7593E145EC033DA4F6B3FB34A40
